OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1983996,LOP240223001055,1009 66TH AV,66TH AV,933R,ALARM-RINGER,1708715141000,"[-122.1983569, 37.758827]",6070729,2103221,C,26Y,CCD6,02/23/24  7:05:41 PM,1708715154000,26,4,3
1983997,LOP240223001056,1346 E 26TH ST,E 26TH ST,415SS,415 SHOT SPOTTER GUN,1708715176000,"[-122.2363888, 37.7975467]",6059998,2117519,C,17Y,CCD2,02/23/24  7:06:16 PM,1708718777000,17,3,2
1983998,LOP240223001057,1634 E 31ST ST,E 31ST ST,415TH,415 THREATS,1708715186000,"[-122.2286684, 37.7988413]",6062237,2117949,C,18Y,CCD5,02/23/24  7:06:26 PM,1708781383000,18,3,2
1983999,LOP240223001058,1400 JEFFERSON ST,JEFFERSON ST,ASSIST,ASSIST,1708715200000,"[-122.2747178, 37.8057412]",6048982,2120710,C,04X,CCD3,02/23/24  7:06:40 PM,1708721883000,4,1,1
1984000,LOP240223001059,750 WARFIELD AV,WARFIELD AV,SLEEP,SLEEPER,1708715280000,"[-122.2452599, 37.8125287]",6057537,2123021,C,14Y,CCD2,02/23/24  7:08:00 PM,1708720246000,14,2,2
1984001,LOP240223001060,340 29TH AV,29TH AV,MSDIAL,MISDIAL,1708715595000,"[-122.2358848, 37.7724346]",6059974,2108374,C,20X,CCD5,02/23/24  7:13:15 PM,1708715595000,20,3,2
1984002,LOP240223001063,55TH AV&BANCROFT AV,AV&BANCROFT AV,SECCK,SECURITY CHECK,1708715677000,"[-122.1972831, 37.7716453]",6071124,2107882,C,27X,CCD4,02/23/24  7:14:37 PM,1708716150000,27,4,3
1984003,LOP240223001062,4017 MACARTHUR BLVD,MACARTHUR BLVD,SECCK,SECURITY CHECK,1708715672000,"[-122.1976488, 37.7903704]",6071142,2114701,C,25X,CCD4,02/23/24  7:14:32 PM,1708718347000,25,4,2
1984004,LOP240223001064,550 85TH AV,85TH AV,SECCK,SECURITY CHECK,1708715734000,"[-122.1919056, 37.7418622]",6072482,2097011,C,31Y,CCD7,02/23/24  7:15:34 PM,1708736641000,31,5,3
1984005,LOP240223001065,2787 79TH AV,79TH AV,415RM,DISTURBING BETWEEN R,1708715759000,"[-122.1679163, 37.7650712]",6079568,2105336,P,30Y,CCD6,02/23/24  7:15:59 PM,1708801679000,30,5,3
