OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1640627,LOP221120000876,460 19TH ST,19TH ST,459,BURGLARY,1668971237000,"[-122.269213, 37.8079115]",6050587,2121470,C,04X,CCD3,11/20/22  7:07:17 PM,1668971734000,4,1,1
1640628,LOP221120000877,233 WEBSTER ST,WEBSTER ST,459AU,AUTO BURGLARY,1668971240000,"[-122.2738712, 37.7953765]",6049155,2116932,C,01X,CCD3,11/20/22  7:07:20 PM,1668971630000,1,1,1
1640629,LOP221120000878,41ST ST&TELEGRAPH AV,ST&TELEGRAPH AV,BCAST,BROADCAST,1668971367000,"[-122.264253, 37.8299602]",6052171,2129470,C,12X,CCD1,11/20/22  7:09:27 PM,1668973129000,12,2,1
1640630,LOP221120000879,66TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,976,CAR STOP,1668971382000,"[-122.200771, 37.7568255]",6070018,2102505,C,26Y,CCD6,11/20/22  7:09:42 PM,1668998137000,26,4,3
1640631,LOP221120000881,5821 COLTON BLVD,COLTON BLVD,911N,POLICE RELATED MATTE,1668971535000,"[-122.2112102, 37.8325874]",6067505,2130142,C,13Z,CCD4,11/20/22  7:12:15 PM,1668971535000,13,2,1
1640632,LOP221120000880,2014 5TH AV,5TH AV,278_5,VIOLATION OF CUSTODY,1668971491000,"[-122.2481032, 37.7997689]",6056629,2118391,C,17X,CCD2,11/20/22  7:11:31 PM,1668979930000,17,3,2
1640633,LOP221120000882,6502 FOOTHILL BLVD,FOOTHILL BLVD,415UG,DISTURBANCE-UNWANTED,1668971639000,"[-122.1831318, 37.7706451]",6075207,2107444,C,29X,CCD6,11/20/22  7:13:59 PM,1668971639000,29,5,3
1640634,LOP221120000884,E 16TH ST&57TH AV,16TH ST&57TH AV,23103,RECKLESS DRIVING,1668971656000,"[-122.1999386, 37.7673193]",6070328,2106321,C,27Y,CCD6,11/20/22  7:14:16 PM,1668971735000,27,4,3
1640635,LOP221120000883,65 GARLAND AV,GARLAND AV,911C,911 HANG UP FROM CP,1668971644000,"[-122.2584605, 37.8170077]",6053755,2124723,C,08X,CCD3,11/20/22  7:14:04 PM,1668978116000,8,2,1
1640636,LOP221120000885,1828 E 17TH ST,E 17TH ST,970B,AUTO BLOCKING DRIVEW,1668971788000,"[-122.2393733, 37.7894464]",6059081,2114586,C,18X,CCD2,11/20/22  7:16:28 PM,1668994915000,18,3,2
1640637,LOP221120000886,55TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,976,CAR STOP,1668971824000,"[-122.2037151, 37.7670835]",6069235,2106255,C,27Y,CCD5,11/20/22  7:17:04 PM,1668973891000,27,4,3
