OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2057970,LOP240517000984,1218 EXCELSIOR AV,EXCELSIOR AV,10851,STOLEN VEHICLE,1715972610000,"[-122.2315116, 37.8042355]",6061452,2119928,C,16Y,CCD5,05/17/24  7:03:30 PM,1715981477000,16,3,2
2057971,LOP240517000985,6118 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1715972659000,"[-122.1981199, 37.7645026]",6070835,2105286,C,27Y,CCD6,05/17/24  7:04:19 PM,1715972669000,27,4,3
2057972,LOP240517000987,10501 VOLTAIRE AV,VOLTAIRE AV,601R,RUNAWAY,1715972677000,"[-122.1549968, 37.7428753]",6083159,2097189,P,32Y,CCD7,05/17/24  7:04:37 PM,1715972677000,32,5,3
2057973,LOP240517000986,6118 INTERNATIONAL BLVD,INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1715972675000,"[-122.1981199, 37.7645026]",6070835,2105286,C,27Y,CCD6,05/17/24  7:04:35 PM,1715972675000,27,4,3
2057974,LOP240517000988,1612 83RD AV,83RD AV,242,BATTERY,1715972797000,"[-122.1766208, 37.7559822]",6076993,2102072,C,34X,CCD6,05/17/24  7:06:37 PM,1716054513000,34,5,3
2057975,LOP240517000989,175 41ST ST,41ST ST,SECCK,SECURITY CHECK,1715972801000,"[-122.2531006, 37.8268358]",6055370,2128272,C,09X,CCD1,05/17/24  7:06:41 PM,1715973589000,9,2,1
2057976,LOP240517000990,3401 INTERNATIONAL BLVD,INTERNATIONAL BLVD,415C,415 UNKNOWN,1715972819000,"[-122.2238629, 37.7765939]",6063476,2109824,C,23X,CCD5,05/17/24  7:06:59 PM,1715977501000,23,4,2
2057977,LOP240517000991,2024 81ST AV,81ST AV,INFO,BEAT INFORMATION,1715972830000,"[-122.172504, 37.759985]",6078209,2103508,C,30X,CCD6,05/17/24  7:07:10 PM,1715992216000,30,5,3
2057978,LOP240517000992,1411 100TH AV,100TH AV,943,FIGHT,1715972924000,"[-122.1691607, 37.742843]",6079064,2097250,C,32X,CCD7,05/17/24  7:08:44 PM,1715973180000,32,5,3
2057979,LOP240517000995,1991 MOUNTAIN BLVD,MOUNTAIN BLVD,211,ROBBERY,1715973145000,"[-122.2102581, 37.8274922]",6067746,2128282,C,13Z,CCD4,05/17/24  7:12:25 PM,1715979122000,13,2,1
