OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1988759,LOP240227001029,5055 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1709060597000,"[-122.262468, 37.8368979]",6052734,2131986,C,12X,CCD1,02/27/24  7:03:17 PM,1709060597000,12,2,1
1988760,LOP240227001030,120 FLORENCE AV,FLORENCE AV,945A,AMBULANCE REQUESTED,1709060660000,"[-122.2301797, 37.8418612]",6062090,2133619,C,13X,CCD1,02/27/24  7:04:20 PM,1709060660000,13,2,1
1988761,LOP240227001031,6200 HAYES ST,HAYES ST,SECCK,SECURITY CHECK,1709060681000,"[-122.1922389, 37.7674328]",6072554,2106322,C,27Y,CCD6,02/27/24  7:04:41 PM,1709061584000,27,4,3
1988762,LOP240227001032,3020 E 15TH ST,E 15TH ST,945A,AMBULANCE REQUESTED,1709060696000,"[-122.2271434, 37.7794135]",6062547,2110868,C,20X,CCD5,02/27/24  7:04:56 PM,1709060696000,20,3,2
1988763,LOP240227001033,8 STONEWALL RD,STONEWALL RD,933R,ALARM-RINGER,1709060754000,"[-122.2432951, 37.8611099]",6058434,2140697,C,13Y,CCD1,02/27/24  7:05:54 PM,1709061733000,13,2,1
1988764,LOP240227001034,955 10TH ST,10TH ST,20002,HIT & RUN (PROPERTY,1709060762000,"[-122.2831316, 37.8056473]",6046551,2120722,C,02X,CCD3,02/27/24  7:06:02 PM,1709060934000,2,1,1
1988765,LOP240227001035,3232 FOOTHILL BLVD,FOOTHILL BLVD,929AU,AUTO ON FIRE,1709060804000,"[-122.2220449, 37.7835561]",6064048,2112349,C,21Y,CCD5,02/27/24  7:06:44 PM,1709060805000,21,3,2
1988766,LOP240227001036,36TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,975,STAND BY AND PRESERV,1709060826000,"[-122.2187282, 37.7809649]",6064989,2111388,C,24X,CCD5,02/27/24  7:07:06 PM,1709105407000,24,4,2
1988767,LOP240227001037,22ND AV&SOLANO WY,AV&SOLANO WY,901,VEHICLE COLLISION/PR,1709060867000,"[-122.2382943, 37.784161]",6059357,2112656,C,19X,CCD2,02/27/24  7:07:47 PM,1709060867000,19,3,2
1988768,LOP240227001038,7800 HOLLY ST,HOLLY ST,SECCK,SECURITY CHECK,1709060890000,"[-122.1800876, 37.7596684]",6076015,2103432,C,30X,CCD6,02/27/24  7:08:10 PM,1709062993000,30,5,3
