OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1668436,LOP230105000920,2328 SEMINARY AV,SEMINARY AV,913A,ATTEMPT SUICIDE,1672945442000,"[-122.1930224, 37.7696245]",6072342,2107124,C,27Y,CCD6,01/05/23  7:04:02 PM,1672949073000,27,4,3
1668437,LOP230105000921,2227 62ND AV,62ND AV,415SS,415 SHOT SPOTTER GUN,1672945563000,"[-122.1922311, 37.7675483]",6072557,2106364,C,27Y,CCD6,01/05/23  7:06:03 PM,1672948705000,27,4,3
1668438,LOP230105000923,2275 E 23RD ST,E 23RD ST,415GF,GIRLFRIEND CREATING,1672945843000,"[-122.2304435, 37.7904897]",6061668,2114918,C,18Y,CCD2,01/05/23  7:10:43 PM,1672956051000,18,3,2
1668439,LOP230105000924,225 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1672945872000,"[-122.2542397, 37.8277034]",6055047,2128594,C,09X,CCD1,01/05/23  7:11:12 PM,1672945872000,9,2,1
1668440,LOP230105000925,9225 OLIVE ST,OLIVE ST,OMC,OAKLAND MUNICIPLE CO,1672946038000,"[-122.1671519, 37.7515156]",6079701,2100397,C,34X,CCD7,01/05/23  7:13:58 PM,1672953761000,34,5,3
1668441,LOP230105000928,9603 INTERNATIONAL BLVD,INTERNATIONAL BLVD,INFO,BEAT INFORMATION,1672946163000,"[-122.1716016, 37.7457145]",6078377,2098308,C,33X,CCD7,01/05/23  7:16:03 PM,1672949588000,33,5,3
1668442,LOP230105000927,5500 SHAFTER AV,SHAFTER AV,912,SUSPICIOUS PERSON,1672946143000,"[-122.2536979, 37.8422969]",6055303,2133904,P,12Y,CCD1,01/05/23  7:15:43 PM,1672946143000,12,2,1
1668443,LOP230105000929,4015 HOWE ST,HOWE ST,911N,POLICE RELATED MATTE,1672946185000,"[-122.254048, 37.8264811]",6055094,2128148,C,09X,CCD1,01/05/23  7:16:25 PM,1672946199000,9,2,1
1668444,LOP230105000930,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1672946232000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,01/05/23  7:17:12 PM,1672947225000,30,5,3
1668445,LOP230105000932,2743 SAN PABLO AV,SAN PABLO AV,911C,911 HANG UP FROM CP,1672946300000,"[-122.2757662, 37.8180229]",6048764,2125187,C,07X,CCD3,01/05/23  7:18:20 PM,1672946300000,7,1,1
1668446,LOP230105000931,NB HIGH OFFRP ST&NB I880,HIGH OFFRP ST&NB I880,929,FIRE,1672946261000,"[-122.2165859, 37.7637462]",6065493,2105108,C,26X,CCD5,01/05/23  7:17:41 PM,1672946262000,26,4,3
