OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2048497,LOP240509000984,1324 54TH AV,54TH AV,945A,AMBULANCE REQUESTED,1715281395000,"[-122.2060786, 37.7669394]",6068551,2106215,C,26X,CCD5,05/09/24  7:03:15 PM,1715281395000,26,4,3
2048498,LOP240509000986,430 W MACARTHUR BLVD,W MACARTHUR BLVD,INFO,BEAT INFORMATION,1715281466000,"[-122.262603, 37.8255241]",6052617,2127846,C,08X,CCD3,05/09/24  7:04:26 PM,1715286598000,8,2,1
2048499,LOP240509000985,1801 EMBARCADERO,EMBARCADERO,236,FALSE IMPRISONMENT,1715281460000,"[-122.2432278, 37.7836404]",6057928,2112493,C,19X,CCD2,05/09/24  7:04:20 PM,1715296001000,19,3,2
2048500,LOP240509000987,50 6TH ST,6TH ST,594,VANDALISM,1715281479000,"[-122.2657059, 37.7953946]",6051514,2116894,C,03X,CCD2,05/09/24  7:04:39 PM,1715296397000,3,1,1
2048501,LOP240509000988,3525 KANSAS ST,KANSAS ST,415C,415 UNKNOWN,1715281510000,"[-122.1991728, 37.7943505]",6070728,2116158,C,25X,CCD4,05/09/24  7:05:10 PM,1715281510000,25,4,2
2048502,LOP240509000989,1310 76TH AV,76TH AV,CODE7,SUBJECT ARMED WITH W,1715281512000,"[-122.185916, 37.7573191]",6074315,2102607,C,26Y,CCD7,05/09/24  7:05:12 PM,1715290769000,26,4,3
2048503,LOP240509000990,COOLIDGE AV&SCHOOL ST,AV&SCHOOL ST,901A,VEHICLE COLLISION-PE,1715281530000,"[-122.2125187, 37.7947397]",6066875,2116370,C,21Y,CCD5,05/09/24  7:05:30 PM,1715295917000,21,3,2
2048504,LOP240509000991,62ND AV&HILTON ST,AV&HILTON ST,647,DISORDERLY CONDUCT,1715281704000,"[-122.1915179, 37.7679843]",6072766,2106519,C,27Y,CCD6,05/09/24  7:08:24 PM,1715331107000,27,4,3
2048505,LOP240509000992,6100 BROMLEY AV,BROMLEY AV,SECCK,SECURITY CHECK,1715281858000,"[-122.1954106, 37.7661677]",6071629,2105878,C,27Y,CCD6,05/09/24  7:10:58 PM,1715285132000,27,4,3
2048506,LOP240509000993,E 12TH ST&35TH AV,12TH ST&35TH AV,647B,PROSTITUTION/DISORDE,1715281892000,"[-122.2231431, 37.7755496]",6063677,2109440,C,23X,CCD5,05/09/24  7:11:32 PM,1715310843000,23,4,2
