OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1692077,LOP230127001146,330 8TH ST,8TH ST,945A,AMBULANCE REQUESTED,1674846164000,"[-122.2708938, 37.7991294]",6050041,2118282,C,03X,CCD2,01/27/23  7:02:44 PM,1674846164000,3,1,1
1692078,LOP230127001147,55TH AV&BANCROFT AV,AV&BANCROFT AV,415BF,415 BOYFRIEND,1674846201000,"[-122.1972831, 37.7716453]",6071124,2107882,C,27X,CCD4,01/27/23  7:03:21 PM,1674852181000,27,4,3
1692079,LOP230127001148,247 SEQUOYAH VIEW DR,SEQUOYAH VIEW DR,955F,INJURIED ANIMAL,1674846230000,"[-122.1410362, 37.7599412]",6087304,2103331,C,35Y,CCD7,01/27/23  7:03:50 PM,1674846352000,35,5,3
1692081,LOP230127001149,247 SEQUOYAH VIEW DR,SEQUOYAH VIEW DR,955F,INJURIED ANIMAL,1674846354000,"[-122.1410362, 37.7599412]",6087304,2103331,C,35Y,CCD7,01/27/23  7:05:54 PM,1674846354000,35,5,3
1692082,LOP230127001150,HIGH ST&MACARTHUR BLVD,ST&MACARTHUR BLVD,20002,HIT & RUN (PROPERTY,1674846358000,"[-122.1948177, 37.7873429]",6071940,2113584,C,25X,CCD4,01/27/23  7:05:58 PM,1674847377000,25,4,2
1692083,LOP230127001152,805 JACKSON ST,JACKSON ST,975,STAND BY AND PRESERV,1674846392000,"[-122.2678503, 37.797939]",6050912,2117832,C,03X,CCD2,01/27/23  7:06:32 PM,1674860560000,3,1,1
1692084,LOP230127001153,501 85TH AV,85TH AV,911H,911 HANG-UP,1674846472000,"[-122.1929735, 37.739089]",6072155,2096007,C,31Y,CCD7,01/27/23  7:07:52 PM,1674846881000,31,5,3
1692085,LOP230127001156,21ST ST&TELEGRAPH AV,ST&TELEGRAPH AV,211,ROBBERY,1674846524000,"[-122.2694057, 37.8103341]",6050548,2122353,C,04X,CCD3,01/27/23  7:08:44 PM,1674850209000,4,1,1
1692086,LOP230127001157,247 SEQUOYAH VIEW DR,SEQUOYAH VIEW DR,911C,911 HANG UP FROM CP,1674846541000,"[-122.1410362, 37.7599412]",6087304,2103331,C,35Y,CCD7,01/27/23  7:09:01 PM,1674860284000,35,5,3
1692087,LOP230127001154,2708 RITCHIE ST,RITCHIE ST,933R,ALARM-RINGER,1674846501000,"[-122.1688738, 37.7634892]",6079281,2104765,C,30Y,CCD6,01/27/23  7:08:21 PM,1674846501000,30,5,3
