OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1752098,LOP230528000839,1415 35TH AV,35TH AV,23152,DUI ALCOHOL/DRUGS,1685300578000,"[-122.2225928, 37.7764422]",6063842,2109762,C,23X,CCD5,05/28/23  7:02:58 PM,1685300943000,23,4,2
1752099,LOP230528000840,2701 64TH AV,64TH AV,945A,AMBULANCE REQUESTED,1685300581000,"[-122.1852432, 37.770365]",6074595,2107353,C,29X,CCD6,05/28/23  7:03:01 PM,1685300581000,29,5,3
1752100,LOP230528000841,73RD AV&HAWLEY ST,AV&HAWLEY ST,953,INVESTIGATE REPORT O,1685300760000,"[-122.1943269, 37.7546082]",6071866,2101664,C,26Y,CCD7,05/28/23  7:06:00 PM,1685300760000,26,4,3
1752101,LOP230528000842,2000 E 30TH ST,E 30TH ST,WELCK,WELFARE CHECK -- CHE,1685300892000,"[-122.2287411, 37.7975025]",6062207,2117462,C,18Y,CCD5,05/28/23  7:08:12 PM,1685312701000,18,3,2
1752102,LOP230528000843,2550 COURTLAND AV,COURTLAND AV,243E,BATTERY ON CO-HABITA,1685300948000,"[-122.2034293, 37.7814753]",6069413,2111493,C,27X,CCD4,05/28/23  7:09:08 PM,1685305147000,27,4,3
1752103,LOP230528000844,1749 86TH AV,86TH AV,970A,VEHICLE PARKED ON SI,1685300954000,"[-122.1730625, 37.7546758]",6078013,2101578,C,34X,CCD6,05/28/23  7:09:14 PM,1685304353000,34,5,3
1752104,LOP230528000845,6310 COLLEGE AV,COLLEGE AV,MSDIAL,MISDIAL,1685300962000,"[-122.252342, 37.850442]",6055750,2136862,C,12Y,CCD1,05/28/23  7:09:22 PM,1685300963000,12,2,1
1752105,LOP230528000846,742 45TH AV,45TH AV,911C,911 HANG UP FROM CP,1685301052000,"[-122.2184175, 37.7672409]",6064987,2106390,C,26X,CCD5,05/28/23  7:10:52 PM,1685301066000,26,4,3
1752106,LOP230528000847,1446 65TH AV,65TH AV,415C,415 UNKNOWN,1685301079000,"[-122.1943049, 37.7628984]",6071927,2104682,C,27Y,CCD6,05/28/23  7:11:19 PM,1685323329000,27,4,3
1752107,LOP230528000849,51ST ST&TELEGRAPH AV,ST&TELEGRAPH AV,912,SUSPICIOUS PERSON,1685301180000,"[-122.2623103, 37.83726]",6052782,2132117,C,12X,CCD1,05/28/23  7:13:00 PM,1685307682000,12,2,1
1752108,LOP230528000850,1815 100TH AV,100TH AV,955,ANIMAL-STRAYING,1685301390000,"[-122.1642502, 37.7441348]",6080492,2097695,C,32X,CCD7,05/28/23  7:16:30 PM,1685303614000,32,5,3
