OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1919736,LOP231231000922,333 E 8TH ST,E 8TH ST,602L,TRESPASS:,1704049406000,"[-122.2578319, 37.7926583]",6053770,2115855,C,19X,CCD2,12/31/23  7:03:26 PM,1704055846000,19,3,2
1919737,LOP231231000924,301 E 18TH ST,E 18TH ST,245,ASSAULT W/DEADLY WEA,1704049592000,"[-122.2520019, 37.7996561]",6055502,2118371,C,15X,CCD2,12/31/23  7:06:32 PM,1704051386000,15,3,2
1919738,LOP231231000923,384 BELLEVUE AV,BELLEVUE AV,933R,ALARM-RINGER,1704049570000,"[-122.2526649, 37.8108752]",6055387,2122459,C,14X,CCD3,12/31/23  7:06:10 PM,1704049819000,14,2,2
1919739,LOP231231000925,3200 GRAND AV,GRAND AV,945A,AMBULANCE REQUESTED,1704049593000,"[-122.247825, 37.811771]",6056791,2122759,C,14Y,CCD2,12/31/23  7:06:33 PM,1704049593000,14,2,2
1919740,LOP231231000927,5961 TELEGRAPH AV,TELEGRAPH AV,SECCK,SECURITY CHECK,1704049678000,"[-122.2611794, 37.8459403]",6053168,2135271,C,11X,CCD1,12/31/23  7:07:58 PM,1704053869000,11,2,1
1919741,LOP231231000926,1926 E 15TH ST,E 15TH ST,415,DISTURBING THE PEACE,1704049673000,"[-122.2399222, 37.7871667]",6058907,2113759,C,19X,CCD2,12/31/23  7:07:53 PM,1704051828000,19,3,2
1919742,LOP231231000928,BURLWOOD AV&MADDUX DR,AV&MADDUX DR,415FC,415 FIRE CRACKERS,1704049989000,"[-122.1853802, 37.7355309]",6074327,2094672,C,31Y,CCD7,12/31/23  7:13:09 PM,1704052344000,31,5,3
1919743,LOP231231000930,98TH AV&CHEROKEE AV,AV&CHEROKEE AV,415SS,415 SHOT SPOTTER GUN,1704050017000,"[-122.1547202, 37.7514216]",6083294,2100299,C,35X,CCD7,12/31/23  7:13:37 PM,1704055980000,35,5,3
1919744,LOP231231000929,91 LINDA AV,LINDA AV,970B,AUTO BLOCKING DRIVEW,1704050011000,"[-122.2486793, 37.8256984]",6056639,2127834,C,09X,CCD1,12/31/23  7:13:31 PM,1704053315000,9,2,1
1919745,LOP231231000931,2600 CHEROKEE AV,CHEROKEE AV,415SS,415 SHOT SPOTTER GUN,1704050095000,"[-122.1562718, 37.7516608]",6082847,2100394,C,35X,CCD7,12/31/23  7:14:55 PM,1704050137000,35,5,3
