OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1951890,LOP240127001039,10151 FOOTHILL BLVD,FOOTHILL BLVD,SIDESH,SIDESHOW,1706382314000,"[-122.1544622, 37.7451214]",6083328,2098004,C,32Y,CCD7,01/27/24  7:05:14 PM,1706386871000,32,5,3
1951891,LOP240127001041,4660 HARBORD DR,HARBORD DR,911N,POLICE RELATED MATTE,1706382325000,"[-122.2318249, 37.8388898]",6061595,2132546,C,13X,CCD1,01/27/24  7:05:25 PM,1706382326000,13,2,1
1951892,LOP240127001038,55TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1706382299000,"[-122.269841, 37.839776]",6050625,2133074,C,10Y,CCD1,01/27/24  7:04:59 PM,1706382751000,10,2,1
1951893,LOP240127001042,4601 SHATTUCK AV,SHATTUCK AV,415C,415 UNKNOWN,1706382414000,"[-122.2637159, 37.8337396]",6052352,2130843,C,12X,CCD1,01/27/24  7:06:54 PM,1706382415000,12,2,1
1951894,LOP240127001043,EB I580&MACARTHUR BLVD,I580&MACARTHUR BLVD,STALL,STALLED VEH,1706382419000,"[-122.192965, 37.7853287]",6072462,2112841,C,28X,CCD6,01/27/24  7:06:59 PM,1706382450000,28,4,3
1951895,LOP240127001045,2951 HIGH ST,HIGH ST,594,VANDALISM,1706382448000,"[-122.2012877, 37.7840745]",6070049,2112428,C,24Y,CCD4,01/27/24  7:07:28 PM,1706388162000,24,4,2
1951896,LOP240127001044,5500 COLLEGE AV,COLLEGE AV,SECCK,SECURITY CHECK,1706382442000,"[-122.2515225, 37.8425791]",6055933,2133995,C,12Y,CCD1,01/27/24  7:07:22 PM,1706385420000,12,2,1
1951897,LOP240127001047,106TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1706382544000,"[-122.1524944, 37.7429626]",6083883,2097208,C,32Y,CCD7,01/27/24  7:09:04 PM,1706382553000,32,5,3
1951898,LOP240127001048,2908 E 16TH ST,E 16TH ST,415SS,415 SHOT SPOTTER GUN,1706382710000,"[-122.2267166, 37.7805542]",6062678,2111281,C,20X,CCD5,01/27/24  7:11:50 PM,1706384523000,20,3,2
1951899,LOP240127001050,21 CLAREWOOD LN,CLAREWOOD LN,459,BURGLARY,1706382752000,"[-122.2346342, 37.8394995]",6060788,2132783,C,13X,CCD1,01/27/24  7:12:32 PM,1706432349000,13,2,1
