OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1943295,LOP240120000968,6240 BROMLEY AV,BROMLEY AV,945A,AMBULANCE REQUESTED,1705777708000,"[-122.1939097, 37.7654421]",6072058,2105606,C,27Y,CCD6,01/20/24  7:08:28 PM,1705777709000,27,4,3
1943296,LOP240120000969,2ND AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,901,VEHICLE COLLISION/PR,1705777836000,"[-122.254393, 37.7993239]",6054809,2118263,C,15X,CCD2,01/20/24  7:10:36 PM,1705788905000,15,3,2
1943297,LOP240120000971,FRUITVALE AV&NB I880,AV&NB I880,HAZ,HAZARDOUS SITUATION/,1705777916000,"[-122.2279523, 37.7732763]",6062272,2108638,C,20X,CCD5,01/20/24  7:11:56 PM,1705777935000,20,3,2
1943298,LOP240120000972,NB I880&NB OAK OFFRP ST,I880&NB OAK OFFRP ST,HAZ,HAZARDOUS SITUATION/,1705777949000,"[-122.2629803, 37.7928562]",6052284,2115955,C,03X,CCD2,01/20/24  7:12:29 PM,1705777949000,3,1,1
1943299,LOP240120000973,5700 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1705777950000,"[-122.2015794, 37.766142]",6069846,2105901,C,27Y,CCD5,01/20/24  7:12:30 PM,1705782233000,27,4,3
1943300,LOP240120000974,35TH ST&WEST ST,ST&WEST ST,949,SUSPICIOUS VEHICLE,1705778009000,"[-122.2723755, 37.8248009]",6049790,2127636,C,06X,CCD3,01/20/24  7:13:29 PM,1705779587000,6,1,1
1943301,LOP240120000975,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1705778058000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,01/20/24  7:14:18 PM,1705778058000,31,5,3
1943302,LOP240120000976,BROADWAY&NB I880,I880,HAZ,HAZARDOUS SITUATION/,1705778121000,"[-122.2747955, 37.7985681]",6048910,2118099,C,03Y,CCD3,01/20/24  7:15:21 PM,1705778186000,3,1,1
1943303,LOP240120000977,88TH AV&D ST,AV&D ST,211,ROBBERY,1705778207000,"[-122.1805685, 37.7488062]",6075805,2099480,C,33X,CCD7,01/20/24  7:16:47 PM,1705787433000,33,5,3
1943304,LOP240120000979,3229 LOGAN ST,LOGAN ST,R10851,RECOVERED STOLEN VEH,1705778321000,"[-122.2204189, 37.7874693]",6064544,2113765,C,21Y,CCD5,01/20/24  7:18:41 PM,1705791631000,21,3,2
