OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1720176,LOP230430000967,5507 FOOTHILL BLVD,FOOTHILL BLVD,INFO,BEAT INFORMATION,1682881367000,"[-122.1958364, 37.7725396]",6071548,2108200,C,29X,CCD6,04/30/23  7:02:47 PM,1682881367000,29,5,3
1720181,LOP230430001184,9207 HILLSIDE ST,HILLSIDE ST,970C,AUTO IN RESTRICED ZO,1682894044000,"[-122.1627095, 37.7535011]",6080998,2101097,P,35X,CCD7,04/30/23 10:34:04 PM,1682894044000,35,5,3
1720193,LOP230430000968,66TH AV&NB COLISEUM ONRP WY,AV&NB COLISEUM ONRP WY,921,CAR PROWLER OR CLOUT,1682881396000,"[-122.2077512, 37.7540547]",6067982,2101533,C,31X,CCD7,04/30/23  7:03:16 PM,1682881396000,31,5,3
1720194,LOP230430000969,2110 MOUNTAIN BLVD,MOUNTAIN BLVD,INFO,BEAT INFORMATION,1682881580000,"[-122.2095844, 37.8251534]",6067925,2127427,C,13Z,CCD4,04/30/23  7:06:20 PM,1682894171000,13,2,1
1720195,LOP230430000970,4121 E 16TH ST,E 16TH ST,415SS,415 SHOT SPOTTER GUN,1682881616000,"[-122.2155557, 37.7744215]",6065862,2108989,C,23X,CCD5,04/30/23  7:06:56 PM,1682885013000,23,4,2
1720196,LOP230430000971,1768 82ND AV,82ND AV,415SS,415 SHOT SPOTTER GUN,1682881705000,"[-122.1750999, 37.7577315]",6077444,2102701,C,34X,CCD6,04/30/23  7:08:25 PM,1682884192000,34,5,3
1720197,LOP230430000975,10452 MACARTHUR BLVD,MACARTHUR BLVD,921,CAR PROWLER OR CLOUT,1682881849000,"[-122.1530241, 37.7436034]",6083734,2097444,C,32Y,CCD7,04/30/23  7:10:49 PM,1682884108000,32,5,3
1720198,LOP230430000974,EB I580&MACARTHUR BLVD,I580&MACARTHUR BLVD,901,VEHICLE COLLISION/PR,1682881848000,"[-122.192965, 37.7853287]",6072462,2112841,C,28X,CCD6,04/30/23  7:10:48 PM,1682881848000,28,4,3
1720199,LOP230430000973,321 WARWICK AV,WARWICK AV,R10851,RECOVERED STOLEN VEH,1682881845000,"[-122.2549864, 37.8128568]",6054730,2123193,C,14X,CCD3,04/30/23  7:10:45 PM,1682882828000,14,2,2
1720200,LOP230430000972,7101 EDGEWATER DR,EDGEWATER DR,FUEL,FUEL VEHICLE,1682881838000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,04/30/23  7:10:38 PM,1682882524000,31,5,3
