OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2049650,LOP240510001035,1957 84TH AV,84TH AV,911C,911 HANG UP FROM CP,1715367815000,"[-122.1715612, 37.7574494]",6078465,2102580,P,34X,CCD6,05/10/24  7:03:35 PM,1715367815000,34,5,3
2049651,LOP240510001036,1951 84TH AV,84TH AV,242,BATTERY,1715367852000,"[-122.1716125, 37.7574239]",6078450,2102571,C,34X,CCD6,05/10/24  7:04:12 PM,1715372489000,34,5,3
2049652,LOP240510001037,5828 FOOTHILL BLVD,FOOTHILL BLVD,415C,415 UNKNOWN,1715367876000,"[-122.1915884, 37.7718398]",6072771,2107923,C,29X,CCD6,05/10/24  7:04:36 PM,1715390561000,29,5,3
2049653,LOP240510001038,2332 HARRISON ST,HARRISON ST,415C,415 UNKNOWN,1715367899000,"[-122.2620128, 37.8116011]",6052692,2122774,C,14X,CCD3,05/10/24  7:04:59 PM,1715401681000,14,2,2
2049654,LOP240510001040,3093 BROADWAY,BROADWAY,945A,AMBULANCE REQUESTED,1715367954000,"[-122.2618921, 37.8193544]",6052780,2125596,C,08X,CCD3,05/10/24  7:05:54 PM,1715367954000,8,2,1
2049655,LOP240510001039,2462 62ND AV,62ND AV,911N,POLICE RELATED MATTE,1715367941000,"[-122.1899835, 37.7686793]",6073214,2106764,C,27Y,CCD6,05/10/24  7:05:41 PM,1715367941000,27,4,3
2049656,LOP240510001041,HAWTHORNE AV&WEBSTER ST,AV&WEBSTER ST,943,FIGHT,1715367999000,"[-122.2629121, 37.8207483]",6052495,2126109,C,08X,CCD3,05/10/24  7:06:39 PM,1715370407000,8,2,1
2049657,LOP240510001043,COLLEGE AV&KEITH AV,AV&KEITH AV,20002,HIT & RUN (PROPERTY,1715368071000,"[-122.2517469, 37.8440179]",6055878,2134520,C,12Y,CCD1,05/10/24  7:07:51 PM,1715368129000,12,2,1
2049658,LOP240510001042,999 MANDELA PKWY,MANDELA PKWY,11550,USE OF/UNDER INFLUEN,1715368056000,"[-122.2928306, 37.8078735]",6043765,2121586,C,02Y,CCD3,05/10/24  7:07:36 PM,1715372594000,2,1,1
2049659,LOP240510001045,3100 E 10TH ST,E 10TH ST,933R,ALARM-RINGER,1715368090000,"[-122.2288714, 37.7764848]",6062028,2109811,C,20X,CCD5,05/10/24  7:08:10 PM,1715387993000,20,3,2
