OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1999237,LOP240323000896,1121 EVERETT AV,EVERETT AV,945A,AMBULANCE REQUESTED,1711220713000,"[-122.2210653, 37.8095386]",6064505,2121803,C,16Y,CCD5,03/23/24  7:05:13 PM,1711220713000,16,3,2
1999238,LOP240323000897,4120 MACARTHUR BLVD,MACARTHUR BLVD,SECCK,SECURITY CHECK,1711220816000,"[-122.1966129, 37.7894184]",6071435,2114349,C,25X,CCD4,03/23/24  7:06:56 PM,1711222518000,25,4,2
1999239,LOP240323000898,5330 INTERNATIONAL BLVD,INTERNATIONAL BLVD,10851,STOLEN VEHICLE,1711220820000,"[-122.2058188, 37.7681325]",6068634,2106648,C,27Y,CCD5,03/23/24  7:07:00 PM,1711221551000,27,4,3
1999240,LOP240323000899,527 58TH ST,58TH ST,602L,TRESPASS:,1711220885000,"[-122.2623786, 37.8437799]",6052807,2134491,C,11X,CCD1,03/23/24  7:08:05 PM,1711221107000,11,2,1
1999241,LOP240323000900,1829 89TH AV,89TH AV,945A,AMBULANCE REQUESTED,1711221005000,"[-122.1705079, 37.7524569]",6078737,2100757,C,34X,CCD7,03/23/24  7:10:05 PM,1711221006000,34,5,3
1999242,LOP240323000902,602 WEBSTER ST,WEBSTER ST,BTNFO,BEAT INFORMATION,1711221091000,"[-122.2721453, 37.797902]",6049671,2117842,C,03X,CCD2,03/23/24  7:11:31 PM,1711227406000,3,1,1
1999243,LOP240323000901,1435 35TH AV,35TH AV,BCAST,BROADCAST,1711221078000,"[-122.2223908, 37.7768352]",6063903,2109904,P,23X,CCD5,03/23/24  7:11:18 PM,1711221078000,23,4,2
1999244,LOP240323000903,7TH ST&BROADWAY,ST&BROADWAY,945A,AMBULANCE REQUESTED,1711221102000,"[-122.2742157, 37.7995108]",6049084,2118439,C,03X,CCD2,03/23/24  7:11:42 PM,1711221107000,3,1,1
1999245,LOP240323000905,2324 LAKESHORE AV,LAKESHORE AV,23103,RECKLESS DRIVING,1711221192000,"[-122.2498439, 37.8066458]",6056173,2120904,C,15X,CCD2,03/23/24  7:13:12 PM,1711221760000,15,3,2
1999246,LOP240323000906,900 MANDELA PKWY,MANDELA PKWY,BCAST,BROADCAST,1711221267000,"[-122.2924597, 37.8074259]",6043869,2121421,C,02X,CCD3,03/23/24  7:14:27 PM,1711221544000,2,1,1
