OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2047350,LOP240508000997,3369 64TH AV,64TH AV,945A,AMBULANCE REQUESTED,1715195107000,"[-122.1791418, 37.7747645]",6076387,2108923,C,29X,CCD6,05/08/24  7:05:07 PM,1715195108000,29,5,3
2047351,LOP240508000998,1415 35TH AV,35TH AV,BTNFO,BEAT INFORMATION,1715195110000,"[-122.2225928, 37.7764422]",6063842,2109762,C,23X,CCD5,05/08/24  7:05:10 PM,1715196225000,23,4,2
2047352,LOP240508000999,2200 62ND AV,62ND AV,SECCK,SECURITY CHECK,1715195163000,"[-122.1925346, 37.7672006]",6072467,2106239,C,27Y,CCD6,05/08/24  7:06:03 PM,1715199887000,27,4,3
2047353,LOP240508001001,5240 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1715195191000,"[-122.2620997, 37.8383097]",6052850,2132498,C,12Y,CCD1,05/08/24  7:06:31 PM,1715195191000,12,2,1
2047354,LOP240508001000,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1715195164000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/08/24  7:06:04 PM,1715195165000,31,5,3
2047355,LOP240508001002,2390 WILBUR ST,WILBUR ST,602L,TRESPASS:,1715195260000,"[-122.2104056, 37.8035354]",6067544,2119561,A,22X,CCD4,05/08/24  7:07:40 PM,1715267135000,22,3,2
2047356,LOP240508001003,9400 MOUNTAIN BLVD,MOUNTAIN BLVD,415C,415 UNKNOWN,1715195290000,"[-122.1473937, 37.7587812]",6085459,2102941,C,35Y,CCD7,05/08/24  7:08:10 PM,1715195301000,35,5,3
2047357,LOP240508001005,3137 BOSTON AV,BOSTON AV,415C,415 UNKNOWN,1715195479000,"[-122.2142192, 37.7958302]",6066391,2116776,C,21Y,CCD4,05/08/24  7:11:19 PM,1715200503000,21,3,2
2047358,LOP240508001006,566 HEGENBERGER RD,HEGENBERGER RD,415CU,DISTURBANCE-CUSTOMER,1715195520000,"[-122.195899, 37.7449718]",6071348,2098164,C,31Y,CCD7,05/08/24  7:12:00 PM,1715247621000,31,5,3
2047359,LOP240508001007,3137 BOSTON AV,BOSTON AV,415N,DISTURBANCE-NEIGHBOR,1715195583000,"[-122.2142192, 37.7958302]",6066391,2116776,C,21Y,CCD4,05/08/24  7:13:03 PM,1715226190000,21,3,2
