OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1753058,LOP230529000909,720 61ST ST,61ST ST,SECCK,SECURITY CHECK,1685389181000,"[-122.2690591, 37.8463498]",6050896,2135463,C,11X,CCD1,05/29/23  7:39:41 PM,1685393659000,11,2,1
1753100,LOP230529000873,1300 WEBSTER ST,WEBSTER ST,459,BURGLARY,1685387046000,"[-122.2691477, 37.8027018]",6050570,2119573,C,03X,CCD2,05/29/23  7:04:06 PM,1685387715000,3,1,1
1753101,LOP230529000871,2112 FRUITVALE AV,FRUITVALE AV,415C,415 UNKNOWN,1685387032000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,05/29/23  7:03:52 PM,1685387033000,21,3,2
1753102,LOP230529000874,JORDAN RD&REDWOOD RD,RD&REDWOOD RD,HAZ,HAZARDOUS SITUATION/,1685387196000,"[-122.1917864, 37.7989202]",6072892,2117783,P,22Y,CCD4,05/29/23  7:06:36 PM,1685387227000,22,3,2
1753103,LOP230529000875,35TH AV&JORDAN RD,AV&JORDAN RD,HAZ,HAZARDOUS SITUATION/,1685387283000,"[-122.1917864, 37.7989202]",6072892,2117783,C,22Y,CCD4,05/29/23  7:08:03 PM,1685395977000,22,3,2
1753104,LOP230529000876,16TH ST&WEST ST,ST&WEST ST,SECCK,SECURITY CHECK,1685387299000,"[-122.278665, 37.8089422]",6047864,2121897,C,05X,CCD3,05/29/23  7:08:19 PM,1685391078000,5,1,1
1753105,LOP230529000877,EB I580&EB SEMINARY ONRP AV,I580&EB SEMINARY ONRP AV,417,BRANDISH A WEAPON,1685387313000,"[-122.1687445, 37.7783758]",6079415,2110184,C,25X,CCD6,05/29/23  7:08:33 PM,1685387882000,25,4,2
1753106,LOP230529000878,EB I980&EB S24,I980&EB S24,955,ANIMAL-STRAYING,1685387371000,"[-122.2700384, 37.8172658]",6050413,2124880,C,08X,CCD3,05/29/23  7:09:31 PM,1685387611000,8,2,1
1753107,LOP230529000879,2966 EL MONTE AV,EL MONTE AV,949,SUSPICIOUS VEHICLE,1685387394000,"[-122.1601745, 37.762983]",6081792,2104536,C,35X,CCD7,05/29/23  7:09:54 PM,1685390955000,35,5,3
1753108,LOP230529000880,2375 FOOTHILL BLVD,FOOTHILL BLVD,243E,BATTERY ON CO-HABITA,1685387431000,"[-122.2326767, 37.7847353]",6060984,2112835,C,20X,CCD5,05/29/23  7:10:31 PM,1685399903000,20,3,2
