OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1705456,LOP230207000544,2112 FRUITVALE AV,FRUITVALE AV,911C,911 HANG UP FROM CP,1675774484000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,02/07/23 12:54:44 PM,1675774581000,21,3,2
1705457,LOP230207000545,2601 WOOD ST,WOOD ST,INFO,BEAT INFORMATION,1675774522000,"[-122.2913187, 37.8215482]",6044297,2126556,C,07X,CCD3,02/07/23 12:55:22 PM,1675805918000,7,1,1
1705458,LOP230207000546,7TH ST&SB I880,ST&SB I880,HAZ,HAZARDOUS SITUATION/,1675774547000,"[-122.3048639, 37.8078301]",6040289,2121637,C,02Y,CCD3,02/07/23 12:55:47 PM,1675774556000,2,1,1
1705459,LOP230207000547,25TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,SECCK,SECURITY CHECK,1675774552000,"[-122.2721583, 37.8149788]",6049785,2124059,A,06X,CCD3,02/07/23 12:55:52 PM,1675774553000,6,1,1
1705460,LOP230207000548,601 WILLIAM ST,WILLIAM ST,SUSP,SUSPECT,1675774642000,"[-122.2714665, 37.8092071]",6049945,2121954,C,04X,CCD3,02/07/23 12:57:22 PM,1675774743000,4,1,1
1705461,LOP230207000550,2554 E 16TH ST,E 16TH ST,459AU,AUTO BURGLARY,1675774872000,"[-122.2314054, 37.7833504]",6061342,2112324,C,20X,CCD5,02/07/23  1:01:12 PM,1675829145000,20,3,2
1705462,LOP230207000551,10840 SNOWDOWN AV,SNOWDOWN AV,945A,AMBULANCE REQUESTED,1675775063000,"[-122.1335744, 37.7505438]",6089401,2099872,C,35Y,CCD7,02/07/23  1:04:23 PM,1675775063000,35,5,3
1705463,LOP230207000552,185 98TH AV,98TH AV,459AU,AUTO BURGLARY,1675775067000,"[-122.1943371, 37.7294172]",6071697,2092493,C,31Y,CCD7,02/07/23  1:04:27 PM,1675780964000,31,5,3
1705464,LOP230207000553,2ND ST&CLAY ST,ST&CLAY ST,SECCK,SECURITY CHECK,1675775104000,"[-122.2787702, 37.7970057]",6047751,2117552,C,01X,CCD3,02/07/23  1:05:04 PM,1675777465000,1,1,1
1705465,LOP230207000554,557 33RD ST,33RD ST,949,SUSPICIOUS VEHICLE,1675775132000,"[-122.2680175, 37.8219711]",6051029,2126582,A,08X,CCD3,02/07/23  1:05:32 PM,1675778096000,8,2,1
1705466,LOP230207000556,1632 E 19TH ST,E 19TH ST,484LP,STOLEN LICENSE PLATE,1675775207000,"[-122.2406368, 37.7915181]",6058730,2115347,A,18X,CCD2,02/07/23  1:06:47 PM,1675807280000,18,3,2
