OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1932722,LOP240111001039,989 FRANKLIN ST,FRANKLIN ST,PDOA,POSSIBLE DEAD PERSON,1704999867000,"[-122.271815, 37.8010301]",6049788,2118979,C,03X,CCD2,01/11/24  7:04:27 PM,1705010710000,3,1,1
1932723,LOP240111001041,98TH AV&D ST,AV&D ST,901,VEHICLE COLLISION/PR,1705000033000,"[-122.1756774, 37.7419183]",6077174,2096947,C,33X,CCD7,01/11/24  7:07:13 PM,1705006894000,33,5,3
1932724,LOP240111001040,3112 HARRISON ST,HARRISON ST,BTNFO,BEAT INFORMATION,1705000010000,"[-122.2569993, 37.817447]",6054180,2124875,C,08X,CCD3,01/11/24  7:06:50 PM,1705007903000,8,2,1
1932725,LOP240111001044,6600 LUCILLE ST,LUCILLE ST,SECCK,SECURITY CHECK,1705000123000,"[-122.1958405, 37.7604454]",6071467,2103797,C,26Y,CCD6,01/11/24  7:08:43 PM,1705001696000,26,4,3
1932726,LOP240111001045,83RD AV&DOWLING ST,AV&DOWLING ST,929,FIRE,1705000159000,"[-122.1681146, 37.7600335]",6079478,2103503,C,35X,CCD7,01/11/24  7:09:19 PM,1705000182000,35,5,3
1932727,LOP240111001046,5131 SHATTUCK AV,SHATTUCK AV,20002,HIT & RUN (PROPERTY,1705000199000,"[-122.2641552, 37.8370677]",6052248,2132057,C,12X,CCD1,01/11/24  7:09:59 PM,1705001014000,12,2,1
1932728,LOP240111001047,2039 E 30TH ST,E 30TH ST,970B,AUTO BLOCKING DRIVEW,1705000413000,"[-122.2282846, 37.7973719]",6062338,2117412,C,18Y,CCD5,01/11/24  7:13:33 PM,1705013307000,18,3,2
1932729,LOP240111001048,51ST ST&BROADWAY,ST&BROADWAY,WELCK,WELFARE CHECK -- CHE,1705000421000,"[-122.2523591, 37.8344445]",6055636,2131038,C,09X,CCD1,01/11/24  7:13:41 PM,1705016205000,9,2,1
1932730,LOP240111001049,3427 CURRAN WY,CURRAN WY,945A,AMBULANCE REQUESTED,1705000478000,"[-122.2081376, 37.7965914]",6068153,2117021,C,22Y,CCD4,01/11/24  7:14:38 PM,1705000484000,22,3,2
1932731,LOP240111001050,66TH AV&SB I880,AV&SB I880,23103,RECKLESS DRIVING,1705000517000,"[-122.2081798, 37.7538864]",6067857,2101474,C,31X,CCD7,01/11/24  7:15:17 PM,1705000517000,31,5,3
