OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1956623,LOP240131001086,4400 E 12TH ST,E 12TH ST,SECCK,SECURITY CHECK,1706727895000,"[-122.2147889, 37.7711832]",6066062,2107806,C,26X,CCD5,01/31/24  7:04:55 PM,1706729680000,26,4,3
1956624,LOP240131001088,9012 B ST,B ST,20002,HIT & RUN (PROPERTY,1706727969000,"[-122.177856, 37.7481774]",6076585,2099237,C,33X,CCD7,01/31/24  7:06:09 PM,1706804756000,33,5,3
1956625,LOP240131001089,4510 MELROSE AV,MELROSE AV,GAS,GAS LEAK,1706727978000,"[-122.20854, 37.775721]",6067898,2109425,C,27X,CCD5,01/31/24  7:06:18 PM,1706727983000,27,4,3
1956626,LOP240131001090,7101 EDGEWATER DR,EDGEWATER DR,911C,911 HANG UP FROM CP,1706727994000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,01/31/24  7:06:34 PM,1706727995000,31,5,3
1956628,LOP240131001093,350 HAWTHORNE AV,HAWTHORNE AV,MSDIAL,MISDIAL,1706728158000,"[-122.2629308, 37.8208057]",6052490,2126130,C,08X,CCD3,01/31/24  7:09:18 PM,1706728158000,8,2,1
1956629,LOP240131001092,10122 INTERNATIONAL BLVD,INTERNATIONAL BLVD,417,BRANDISH A WEAPON,1706728106000,"[-122.1686782, 37.7419984]",6079198,2096940,C,32X,CCD7,01/31/24  7:08:26 PM,1706731966000,32,5,3
1956630,LOP240131001094,1774 82ND AV,82ND AV,FNDJUV,FOUND JUVENILE,1706728167000,"[-122.1750485, 37.7577542]",6077459,2102709,C,34X,CCD6,01/31/24  7:09:27 PM,1706734372000,34,5,3
1956631,LOP240131001095,EB MLK JR OFFRP WY&WB S24,MLK JR OFFRP WY&WB S24,HAZ,HAZARDOUS SITUATION/,1706728202000,"[-122.2661131, 37.83522]",6051670,2131395,C,12X,CCD1,01/31/24  7:10:02 PM,1706728248000,12,2,1
1956632,LOP240131001096,4022 AGUA VISTA ST,AGUA VISTA ST,945A,AMBULANCE REQUESTED,1706728343000,"[-122.2080995, 37.7821466]",6068068,2111762,C,24X,CCD4,01/31/24  7:12:23 PM,1706728661000,24,4,2
1956633,LOP240131001098,EB MLK JR OFFRP WY&WB S24,MLK JR OFFRP WY&WB S24,901,VEHICLE COLLISION/PR,1706728448000,"[-122.2661131, 37.83522]",6051670,2131395,C,12X,CCD1,01/31/24  7:14:08 PM,1706728450000,12,2,1
