OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1994308,LOP240303000947,3431 HELEN ST,HELEN ST,243E,BATTERY ON CO-HABITA,1709492640000,"[-122.2864681, 37.8257529]",6045727,2128060,C,07X,CCD3,03/03/24  7:04:00 PM,1709499852000,7,1,1
1994309,LOP240303000948,5131 SHATTUCK AV,SHATTUCK AV,SECCK,SECURITY CHECK,1709492640000,"[-122.2641552, 37.8370677]",6052248,2132057,C,12X,CCD1,03/03/24  7:04:00 PM,1709496530000,12,2,1
1994310,LOP240303000949,1253 MACARTHUR BLVD,MACARTHUR BLVD,929,FIRE,1709492650000,"[-122.2321736, 37.8026354]",6061250,2119349,C,17Y,CCD2,03/03/24  7:04:10 PM,1709492661000,17,3,2
1994311,LOP240303000950,52ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,HAZ,HAZARDOUS SITUATION/,1709492816000,"[-122.2069367, 37.7685943]",6068314,2106822,C,26X,CCD5,03/03/24  7:06:56 PM,1709522254000,26,4,3
1994312,LOP240303000952,5088 BROADWAY,BROADWAY,MSDIAL,MISDIAL,1709492880000,"[-122.2519419, 37.8349616]",6055760,2131224,C,09X,CCD1,03/03/24  7:08:00 PM,1709492880000,9,2,1
1994313,LOP240303000953,360 22ND ST,22ND ST,415,DISTURBING THE PEACE,1709492899000,"[-122.2657147, 37.8107574]",6051617,2122487,C,04X,CCD3,03/03/24  7:08:19 PM,1709492899000,4,1,1
1994314,LOP240303000954,1668 85TH AV,85TH AV,415E,LOUD MUSIC,1709492943000,"[-122.1745344, 37.7548966]",6077589,2101666,C,34X,CCD6,03/03/24  7:09:03 PM,1709493355000,34,5,3
1994315,LOP240303000955,500 52ND ST,52ND ST,SECCK,SECURITY CHECK,1709493037000,"[-122.2627747, 37.8380002]",6052653,2132389,C,11X,CCD1,03/03/24  7:10:37 PM,1709496940000,11,2,1
1994316,LOP240303000956,6TH AV&EMBARCADERO,AV&EMBARCADERO,933S,ALARM-SILENT,1709493084000,"[-122.2592884, 37.7898486]",6053330,2114840,C,19X,CCD2,03/03/24  7:11:24 PM,1709494157000,19,3,2
1994317,LOP240303000959,1378 63RD AV,63RD AV,EVAL,EVALUATION,1709493210000,"[-122.1977565, 37.7626812]",6070928,2104621,C,26Y,CCD6,03/03/24  7:13:30 PM,1709493226000,26,4,3
