OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1913281,LOP231225000770,950 66TH AV,66TH AV,CODE7,SUBJECT ARMED WITH W,1703531324000,"[-122.1997887, 37.7574412]",6070306,2102724,C,26Y,CCD6,12/25/23  7:08:44 PM,1703589896000,26,4,3
1913282,LOP231225000772,2361 E 29TH ST,E 29TH ST,MPRISK,MISSING PERSON AT RI,1703531361000,"[-122.225564, 37.7952939]",6063110,2116641,C,21X,CCD5,12/25/23  7:09:21 PM,1703535579000,21,3,2
1913283,LOP231225000771,6929 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1703531335000,"[-122.175511, 37.7695176]",6077402,2106994,C,30Y,CCD6,12/25/23  7:08:55 PM,1703531335000,30,5,3
1913284,LOP231225000773,1165 83RD AV,83RD AV,945A,AMBULANCE REQUESTED,1703531526000,"[-122.1822932, 37.7530199]",6075334,2101023,C,33X,CCD7,12/25/23  7:12:06 PM,1703531526000,33,5,3
1913285,LOP231225000774,10TH ST&WASHINGTON ST,ST&WASHINGTON ST,459,BURGLARY,1703531582000,"[-122.2741553, 37.8020525]",6049119,2119364,C,03Y,CCD3,12/25/23  7:13:02 PM,1703537425000,3,1,1
1913286,LOP231225000775,180 GRAND AV,GRAND AV,933R,ALARM-RINGER,1703531633000,"[-122.2630983, 37.8110932]",6052375,2122595,C,08X,CCD3,12/25/23  7:13:53 PM,1703532044000,8,2,1
1913287,LOP231225000776,409 HUDSON ST,HUDSON ST,933R,ALARM-RINGER,1703531743000,"[-122.2532451, 37.840867]",6055424,2133381,C,12Y,CCD1,12/25/23  7:15:43 PM,1703548295000,12,2,1
1913288,LOP231225000778,1126 WOOD ST,WOOD ST,945A,AMBULANCE REQUESTED,1703531879000,"[-122.2993393, 37.8112986]",6041909,2122869,C,02Y,CCD3,12/25/23  7:17:59 PM,1703531879000,2,1,1
1913289,LOP231225000777,210 40TH STREET WY,40TH STREET WY,945A,AMBULANCE REQUESTED,1703531851000,"[-122.2550437, 37.8269992]",6054810,2128342,C,09X,CCD1,12/25/23  7:17:31 PM,1703531852000,9,2,1
1913290,LOP231225000779,E 15TH ST&LAKESHORE AV,15TH ST&LAKESHORE AV,945A,AMBULANCE REQUESTED,1703531991000,"[-122.2554718, 37.8000028]",6054502,2118516,C,19X,CCD2,12/25/23  7:19:51 PM,1703531992000,19,3,2
