OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2020125,LOP240415000937,98TH AV&GOLF LINKS RD,AV&GOLF LINKS RD,20002,HIT & RUN (PROPERTY,1713207800000,"[-122.1520613, 37.7541315]",6084080,2101272,C,35X,CCD7,04/15/24  7:03:20 PM,1713209019000,35,5,3
2020126,LOP240415000939,5818 INTERNATIONAL BLVD,INTERNATIONAL BLVD,10851,STOLEN VEHICLE,1713207831000,"[-122.2001452, 37.7654622]",6070256,2105646,C,27Y,CCD5,04/15/24  7:03:51 PM,1713208816000,27,4,3
2020127,LOP240415000940,5427 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1713207844000,"[-122.2620592, 37.8396645]",6052871,2132991,C,11X,CCD1,04/15/24  7:04:04 PM,1713207844000,11,2,1
2020128,LOP240415000938,1238 CAMPBELL ST,CAMPBELL ST,240,ASSAULT,1713207811000,"[-122.2960845, 37.8108592]",6042846,2122691,C,02Y,CCD3,04/15/24  7:03:31 PM,1713238438000,2,1,1
2020129,LOP240415000942,9825 MACARTHUR BLVD,MACARTHUR BLVD,BTNFO,BEAT INFORMATION,1713207923000,"[-122.1584825, 37.7491851]",6082192,2099504,C,32Y,CCD7,04/15/24  7:05:23 PM,1713219252000,32,5,3
2020130,LOP240415000943,361 105TH AV,105TH AV,5150,MENTALLY ILL,1713207937000,"[-122.1811644, 37.7283616]",6075499,2092040,C,31Z,CCD7,04/15/24  7:05:37 PM,1713259328000,31,5,3
2020131,LOP240415000944,2651 73RD AV,73RD AV,415,DISTURBING THE PEACE,1713207973000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,04/15/24  7:06:13 PM,1713222643000,30,5,3
2020132,LOP240415000945,4800 INTERNATIONAL BLVD,INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1713207998000,"[-122.2101288, 37.7701769]",6067402,2107415,C,27Y,CCD5,04/15/24  7:06:38 PM,1713208320000,27,4,3
2020133,LOP240415000946,10850 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1713208063000,"[-122.1501119, 37.7415951]",6084563,2096698,C,32Y,CCD7,04/15/24  7:07:43 PM,1713208063000,32,5,3
2020134,LOP240415000947,70TH AV&HAMILTON ST,AV&HAMILTON ST,SECCK,SECURITY CHECK,1713208118000,"[-122.1923872, 37.7584514]",6072452,2103053,C,26Y,CCD7,04/15/24  7:08:38 PM,1713214368000,26,4,3
