OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2053157,LOP240513000992,PERKINS ST&VERNON ST,ST&VERNON ST,5150,MENTALLY ILL,1715627180000,"[-122.2560181, 37.8153438]",6054449,2124104,C,14X,CCD3,05/13/24  7:06:20 PM,1715631062000,14,2,2
2053158,LOP240513000991,7101 EDGEWATER DR,EDGEWATER DR,GAS,GAS LEAK,1715627179000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,05/13/24  7:06:19 PM,1715627297000,31,5,3
2053159,LOP240513000993,451 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1715627185000,"[-122.1969666, 37.7367353]",6070985,2095171,C,31X,CCD7,05/13/24  7:06:25 PM,1715627189000,31,5,3
2053160,LOP240513000994,5933 ADELINE ST,ADELINE ST,415N,DISTURBANCE-NEIGHBOR,1715627200000,"[-122.2733939, 37.8442384]",6049630,2134718,C,10Y,CCD1,05/13/24  7:06:40 PM,1715645965000,10,2,1
2053161,LOP240513000995,150 HEGENBERGER RD,HEGENBERGER RD,415C,415 UNKNOWN,1715627201000,"[-122.19974, 37.7303639]",6070141,2092866,C,31Y,CCD7,05/13/24  7:06:41 PM,1715641259000,31,5,3
2053162,LOP240513000996,4901 SHATTUCK AV,SHATTUCK AV,459AU,AUTO BURGLARY,1715627289000,"[-122.2640074, 37.8359464]",6052283,2131648,A,12X,CCD1,05/13/24  7:08:09 PM,1715633844000,12,2,1
2053163,LOP240513000997,605 57TH ST,57TH ST,5150,MENTALLY ILL,1715627368000,"[-122.2649649, 37.8425684]",6052052,2134064,C,11X,CCD1,05/13/24  7:09:28 PM,1715640258000,11,2,1
2053164,LOP240513000998,9224 SUNNYSIDE ST,SUNNYSIDE ST,242,BATTERY,1715627380000,"[-122.165957, 37.7520709]",6080050,2100593,P,34X,CCD7,05/13/24  7:09:40 PM,1715627452000,34,5,3
2053165,LOP240513000999,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1715627458000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,05/13/24  7:10:58 PM,1715630518000,31,5,3
2053166,LOP240513001000,8925 HOLLY ST,HOLLY ST,594,VANDALISM,1715627501000,"[-122.1732295, 37.7508746]",6077940,2100195,C,34X,CCD7,05/13/24  7:11:41 PM,1715627506000,34,5,3
