OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1721292,LOP230501000966,5892 MERRIEWOOD DR,MERRIEWOOD DR,R10851,RECOVERED STOLEN VEH,1682967810000,"[-122.2136651, 37.8388665]",6066838,2132441,C,13Y,CCD4,05/01/23  7:03:30 PM,1682985761000,13,2,1
1721293,LOP230501000968,250 FAIRMOUNT AV,FAIRMOUNT AV,975,STAND BY AND PRESERV,1682967908000,"[-122.2597839, 37.8177708]",6053378,2125008,C,08X,CCD3,05/01/23  7:05:08 PM,1682971816000,8,2,1
1721294,LOP230501000969,1189 58TH AV,58TH AV,929,FIRE,1682967945000,"[-122.2036445, 37.7632472]",6069230,2104858,C,26Y,CCD5,05/01/23  7:05:45 PM,1682967945000,26,4,3
1721295,LOP230501000970,9619 EDES AV,EDES AV,933R,ALARM-RINGER,1682968042000,"[-122.1854613, 37.7369718]",6074313,2095197,C,31Y,CCD7,05/01/23  7:07:22 PM,1682990758000,31,5,3
1721296,LOP230501000972,455 7TH ST,7TH ST,242,BATTERY,1682968063000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,05/01/23  7:07:43 PM,1682968097000,3,1,1
1721297,LOP230501000973,LINDA AV&PIEDMONT AV,AV&PIEDMONT AV,459AU,AUTO BURGLARY,1682968150000,"[-122.2512009, 37.8273392]",6055922,2128445,C,09X,CCD1,05/01/23  7:09:10 PM,1682969473000,9,2,1
1721298,LOP230501000974,PIPPIN ST&PRUNE AV,ST&PRUNE AV,R10851,RECOVERED STOLEN VEH,1682968282000,"[-122.1796054, 37.7381844]",6076014,2095608,C,31Z,CCD7,05/01/23  7:11:22 PM,1683017625000,31,5,3
1721299,LOP230501000975,1333 BROADWAY,BROADWAY,SECCK,SECURITY CHECK,1682968296000,"[-122.2715406, 37.8038964]",6049887,2120021,C,03Y,CCD3,05/01/23  7:11:36 PM,1682975398000,3,1,1
1721300,LOP230501000976,8300 OAKPORT ST,OAKPORT ST,459AU,AUTO BURGLARY,1682968397000,"[-122.1996878, 37.7395747]",6070217,2096219,C,31X,CCD7,05/01/23  7:13:17 PM,1682968397000,31,5,3
1721301,LOP230501000978,2706 E 21ST ST,E 21ST ST,945A,AMBULANCE REQUESTED,1682968576000,"[-122.2266893, 37.7856335]",6062720,2113130,C,21X,CCD5,05/01/23  7:16:16 PM,1682968577000,21,3,2
1721302,LOP230501000971,NB 7TH OFFRP ST&NB I880,7TH OFFRP ST&NB I880,940A,COVER THE OFFICER,1682968054000,"[-122.3018755, 37.8038132]",6041124,2120158,C,02Y,CCD3,05/01/23  7:07:34 PM,1682968634000,2,1,1
