OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1753959,LOP230530000981,1700 HIGH ST,HIGH ST,SECCK,SECURITY CHECK,1685474081000,"[-122.2129103, 37.7737513]",6066622,2108731,C,27X,CCD5,05/30/23  7:14:41 PM,1685479539000,27,4,3
1753960,LOP230530001015,455 7TH ST,7TH ST,459,BURGLARY,1685476196000,"[-122.2743715, 37.7995112]",6049039,2118440,A,03Y,CCD3,05/30/23  7:49:56 PM,1685476200000,3,1,1
1753961,LOP230530001078,9045 HILLSIDE ST,HILLSIDE ST,243E,BATTERY ON CO-HABITA,1685480121000,"[-122.1630709, 37.7545041]",6080900,2101464,C,35X,CCD7,05/30/23  8:55:21 PM,1685480306000,35,5,3
1753962,LOP230530001199,100TH AV&PEARMAIN ST,AV&PEARMAIN ST,187,MURDER,1685489659000,"[-122.1796772, 37.7372302]",6075987,2095261,C,31Z,CCD7,05/30/23 11:34:19 PM,1685530212000,31,5,3
1754171,LOP230530000963,10950 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911N,POLICE RELATED MATTE,1685473324000,"[-122.164552, 37.736456]",6080355,2094901,C,32X,CCD7,05/30/23  7:02:04 PM,1685473328000,32,5,3
1754172,LOP230530000962,14TH ST&MAGNOLIA ST,ST&MAGNOLIA ST,459AU,AUTO BURGLARY,1685473320000,"[-122.2872404, 37.8097905]",6045393,2122253,C,02X,CCD3,05/30/23  7:02:00 PM,1685513314000,2,1,1
1754174,LOP230530000964,COURTLAND AV&MELROSE AV,AV&MELROSE AV,911C,911 HANG UP FROM CP,1685473364000,"[-122.2093923, 37.776063]",6067654,2109554,C,27X,CCD5,05/30/23  7:02:44 PM,1685473372000,27,4,3
1754175,LOP230530000966,2008 86TH AV,86TH AV,10851,STOLEN VEHICLE,1685473489000,"[-122.1698689, 37.7560423]",6078945,2102059,C,34X,CCD7,05/30/23  7:04:49 PM,1685539658000,34,5,3
1754176,LOP230530000968,5300 E 8TH ST,E 8TH ST,977,WALKING STOP,1685473527000,"[-122.2109775, 37.7642068]",6067117,2105246,C,26X,CCD5,05/30/23  7:05:27 PM,1685478593000,26,4,3
1754177,LOP230530000967,GRAND AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,415C,415 UNKNOWN,1685473514000,"[-122.2487699, 37.8101419]",6056507,2122171,C,14X,CCD2,05/30/23  7:05:14 PM,1685473515000,14,2,2
1754178,LOP230530000969,16TH ST&CHESTNUT ST,ST&CHESTNUT ST,SECCK,SECURITY CHECK,1685473540000,"[-122.2845298, 37.8108121]",6046183,2122610,C,05X,CCD3,05/30/23  7:05:40 PM,1685476344000,5,1,1
