OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1716599,LOP230427001048,6458 BRANN ST,BRANN ST,911C,911 HANG UP FROM CP,1682624050000,"[-122.1829309, 37.771244]",6075269,2107661,C,29X,CCD6,04/27/23  7:34:10 PM,1682624114000,29,5,3
1716600,LOP230427001077,BROOKPARK RD&SKYLINE BLVD,RD&SKYLINE BLVD,415GS,415 GUNSHOTS,1682625858000,"[-122.1586435, 37.7946721]",6082439,2116065,C,25Y,CCD6,04/27/23  8:04:18 PM,1682706864000,25,4,2
1716691,LOP230427001005,49TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,459AU,AUTO BURGLARY,1682622243000,"[-122.2627036, 37.8357352]",6052658,2131564,A,12X,CCD1,04/27/23  7:04:03 PM,1682623255000,12,2,1
1716692,LOP230427001007,66TH AV&SAN LEANDRO ST,AV&SAN LEANDRO ST,20002,HIT & RUN (PROPERTY,1682622374000,"[-122.200771, 37.7568255]",6070018,2102505,C,26Y,CCD6,04/27/23  7:06:14 PM,1682622427000,26,4,3
1716693,LOP230427001008,2011 E 12TH ST,E 12TH ST,929AU,AUTO ON FIRE,1682622535000,"[-122.2408104, 37.7847501]",6058634,2112884,C,19X,CCD5,04/27/23  7:08:55 PM,1682622535000,19,3,2
1716694,LOP230427001009,5538 BROOKDALE AV,BROOKDALE AV,415J,DISTURBANCE-JUVENILE,1682622568000,"[-122.1940248, 37.7735243]",6072078,2108549,C,29X,CCD6,04/27/23  7:09:28 PM,1682623642000,29,5,3
1716695,LOP230427001010,100 SWAN WY,SWAN WY,HAZ,HAZARDOUS SITUATION/,1682622694000,"[-122.2054614, 37.7323715]",6068500,2093627,C,31X,CCD7,04/27/23  7:11:34 PM,1682622709000,31,5,3
1716696,LOP230427001011,2042 86TH AV,86TH AV,949,SUSPICIOUS VEHICLE,1682622717000,"[-122.1695813, 37.7561755]",6079029,2102106,C,34X,CCD7,04/27/23  7:11:57 PM,1682632481000,34,5,3
1716697,LOP230427001013,8855 SAN LEANDRO ST,SAN LEANDRO ST,911C,911 HANG UP FROM CP,1682622782000,"[-122.1862208, 37.7445311]",6074143,2097953,C,31Y,CCD7,04/27/23  7:13:02 PM,1682631498000,31,5,3
1716698,LOP230427001012,3250 LAKESHORE AV,LAKESHORE AV,WELCK,WELFARE CHECK -- CHE,1682622741000,"[-122.2454211, 37.8102547]",6057475,2122194,C,16X,CCD2,04/27/23  7:12:21 PM,1682626338000,16,3,2
