OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1714454,LOP230425000971,E 32ND ST&STUART ST,32ND ST&STUART ST,415TH,415 THREATS,1682449357000,"[-122.2311708, 37.8000132]",6061522,2118389,C,17Y,CCD2,04/25/23  7:02:37 PM,1682451025000,17,3,2
1714455,LOP230425000970,1 HEGENBERGER RD,HEGENBERGER RD,911C,911 HANG UP FROM CP,1682449345000,"[-122.2015798, 37.7271867]",6069588,2091719,C,31X,CCD7,04/25/23  7:02:25 PM,1682450301000,31,5,3
1714456,LOP230425000972,2101 WEBSTER ST,WEBSTER ST,911C,911 HANG UP FROM CP,1682449447000,"[-122.2659113, 37.8098535]",6051554,2122159,C,04X,CCD3,04/25/23  7:04:07 PM,1682449447000,4,1,1
1714457,LOP230425000973,2701 HIGH ST,HIGH ST,911C,911 HANG UP FROM CP,1682449548000,"[-122.2033673, 37.7829979]",6069441,2112047,C,24Y,CCD4,04/25/23  7:05:48 PM,1682449548000,24,4,2
1714458,LOP230425000975,1476 79TH AV,79TH AV,601R,RUNAWAY,1682449624000,"[-122.1811045, 37.757668]",6075708,2102709,C,30X,CCD6,04/25/23  7:07:04 PM,1682451259000,30,5,3
1714459,LOP230425000974,90TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,945A,AMBULANCE REQUESTED,1682449601000,"[-122.1745693, 37.7498475]",6077546,2099828,C,34X,CCD7,04/25/23  7:06:41 PM,1682449601000,34,5,3
1714460,LOP230425000976,2361 FRUITVALE AV,FRUITVALE AV,945A,AMBULANCE REQUESTED,1682449700000,"[-122.2217495, 37.7864885]",6064153,2113415,C,21Y,CCD5,04/25/23  7:08:20 PM,1682449700000,21,3,2
1714461,LOP230425000977,3300 KEMPTON AV,KEMPTON AV,484,THEFT,1682449790000,"[-122.2579028, 37.8194854]",6053933,2125622,C,08X,CCD3,04/25/23  7:09:50 PM,1682449790000,8,2,1
1714462,LOP230425000978,8021 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1682449851000,"[-122.1661669, 37.7640521]",6080067,2104956,C,30Y,CCD6,04/25/23  7:10:51 PM,1682471180000,30,5,3
1714463,LOP230425000979,880 45TH ST,45TH ST,594,VANDALISM,1682449905000,"[-122.272408, 37.8344279]",6049847,2131141,C,10Y,CCD1,04/25/23  7:11:45 PM,1682449951000,10,2,1
1714464,LOP230425000980,2651 73RD AV,73RD AV,459AU,AUTO BURGLARY,1682450076000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,04/25/23  7:14:36 PM,1682453490000,30,5,3
