OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2009855,LOP240406000883,2302 VALDEZ ST,VALDEZ ST,933R,ALARM-RINGER,1712430301000,"[-122.2641201, 37.8118416]",6052085,2122873,C,08X,CCD3,04/06/24  7:05:01 PM,1712445133000,8,2,1
2009856,LOP240406000884,33 LINDA AV,LINDA AV,945A,AMBULANCE REQUESTED,1712430309000,"[-122.2503449, 37.8267229]",6056165,2128216,C,09X,CCD1,04/06/24  7:05:09 PM,1712430310000,9,2,1
2009857,LOP240406000885,275 W MACARTHUR BLVD,W MACARTHUR BLVD,415C,415 UNKNOWN,1712430391000,"[-122.25802, 37.8241422]",6053931,2127318,C,09X,CCD3,04/06/24  7:06:31 PM,1712430540000,9,2,1
2009858,LOP240406000888,1423 102ND AV,102ND AV,11500,DRUG DEALING,1712430497000,"[-122.1681825, 37.7416401]",6079339,2096807,C,32X,CCD7,04/06/24  7:08:17 PM,1712447381000,32,5,3
2009859,LOP240406000889,W GRAND AV&MANDELA PKWY,GRAND AV&MANDELA PKWY,SECCK,SECURITY CHECK,1712430577000,"[-122.2896486, 37.8169094]",6044747,2124858,C,05Y,CCD3,04/06/24  7:09:37 PM,1712434428000,5,1,1
2009860,LOP240406000890,2227 SAN PABLO AV,SAN PABLO AV,911C,911 HANG UP FROM CP,1712430747000,"[-122.2740864, 37.8127853]",6049213,2123271,C,07X,CCD3,04/06/24  7:12:27 PM,1712430747000,7,1,1
2009861,LOP240406000891,9943 ST ELMO DR,ST ELMO DR,R10851,RECOVERED STOLEN VEH,1712430773000,"[-122.1840144, 37.7318835]",6074698,2093337,C,31Y,CCD7,04/06/24  7:12:53 PM,1712452604000,31,5,3
2009862,LOP240406000894,1324 76TH AV,76TH AV,921,CAR PROWLER OR CLOUT,1712430892000,"[-122.1857352, 37.7574343]",6074368,2102648,C,26Y,CCD7,04/06/24  7:14:52 PM,1712465371000,26,4,3
2009863,LOP240406000895,100 BAY PL,BAY PL,945A,AMBULANCE REQUESTED,1712430908000,"[-122.260515, 37.8112225]",6053122,2122628,C,14X,CCD3,04/06/24  7:15:08 PM,1712430908000,14,2,2
2009864,LOP240406000896,23RD AV&E 23RD ST,AV&E 23RD ST,20002,HIT & RUN (PROPERTY,1712430926000,"[-122.230161, 37.7902521]",6061748,2114830,C,21X,CCD5,04/06/24  7:15:26 PM,1712431915000,21,3,2
