OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1700392,LOP230202001105,5530 COLLEGE AV,COLLEGE AV,10851,STOLEN VEHICLE,1675364582000,"[-122.2515414, 37.8427931]",6055929,2134073,C,12Y,CCD1,02/02/23  7:03:02 PM,1675373599000,12,2,1
1700393,LOP230202001106,9090 CASTLEWOOD ST,CASTLEWOOD ST,945A,AMBULANCE REQUESTED,1675364742000,"[-122.1541694, 37.7579145]",6083495,2102660,C,35X,CCD7,02/02/23  7:05:42 PM,1675364742000,35,5,3
1700394,LOP230202001108,1031 70TH AV,70TH AV,970B,AUTO BLOCKING DRIVEW,1675364833000,"[-122.1935654, 37.7576242]",6072106,2102758,C,26Y,CCD7,02/02/23  7:07:13 PM,1675431055000,26,4,3
1700395,LOP230202001110,9617 WALNUT ST,WALNUT ST,243E,BATTERY ON CO-HABITA,1675364858000,"[-122.1693152, 37.7466424]",6079044,2098634,C,34X,CCD7,02/02/23  7:07:38 PM,1675384233000,34,5,3
1700396,LOP230202001112,7120 HAWLEY ST,HAWLEY ST,243E,BATTERY ON CO-HABITA,1675364944000,"[-122.1953401, 37.7554946]",6071579,2101992,C,26Y,CCD7,02/02/23  7:09:04 PM,1675386567000,26,4,3
1700397,LOP230202001111,10420 SHAW ST,SHAW ST,243E,BATTERY ON CO-HABITA,1675364943000,"[-122.1510858, 37.7458829]",6084309,2098264,C,32Y,CCD7,02/02/23  7:09:03 PM,1675393916000,32,5,3
1700398,LOP230202001115,191 98TH AV,98TH AV,BTNFO,BEAT INFORMATION,1675365048000,"[-122.1940593, 37.72952]",6071778,2092529,C,31Y,CCD7,02/02/23  7:10:48 PM,1675381051000,31,5,3
1700399,LOP230202001116,1260 103RD AV,103RD AV,R10851,RECOVERED STOLEN VEH,1675365117000,"[-122.1704692, 37.7390422]",6078661,2095873,C,32X,CCD7,02/02/23  7:11:57 PM,1675420761000,32,5,3
1700400,LOP230202001117,40TH ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,5150,MENTALLY ILL,1675365184000,"[-122.2684358, 37.8297877]",6050962,2129430,C,06X,CCD1,02/02/23  7:13:04 PM,1675365362000,6,1,1
1700401,LOP230202001118,309 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1675365200000,"[-122.2511076, 37.8129612]",6055851,2123210,C,14X,CCD3,02/02/23  7:13:20 PM,1675379255000,14,2,2
