OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1690827,LOP230126001040,45TH AV&BOND ST,AV&BOND ST,945A,AMBULANCE REQUESTED,1674759703000,"[-122.2113714, 37.7734962]",6067065,2108630,C,27X,CCD5,01/26/23  7:01:43 PM,1674759703000,27,4,3
1690828,LOP230126001042,3594 SANBORN DR,SANBORN DR,602L,TRESPASS:,1674759766000,"[-122.1866255, 37.8115853]",6074466,2122367,C,22Y,CCD4,01/26/23  7:02:46 PM,1674813786000,22,3,2
1690829,LOP230126001041,405 HEGENBERGER RD,HEGENBERGER RD,SPEC,SPECIAL ASSIGNMENT,1674759727000,"[-122.1971746, 37.7360016]",6070920,2094905,C,31X,CCD7,01/26/23  7:02:07 PM,1674762802000,31,5,3
1690830,LOP230126001045,5375 MANILA AV,MANILA AV,MSDIAL,MISDIAL,1674759856000,"[-122.2519158, 37.8395793]",6055799,2132905,C,12Y,CCD1,01/26/23  7:04:16 PM,1674759856000,12,2,1
1690831,LOP230126001043,3020 E 15TH ST,E 15TH ST,945A,AMBULANCE REQUESTED,1674759796000,"[-122.2271434, 37.7794135]",6062547,2110868,C,20X,CCD5,01/26/23  7:03:16 PM,1674759807000,20,3,2
1690832,LOP230126001044,5345 FOOTHILL BLVD,FOOTHILL BLVD,911N,POLICE RELATED MATTE,1674759829000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,01/26/23  7:03:49 PM,1674759829000,27,4,3
1690833,LOP230126001046,1622 CENTER ST,CENTER ST,10851,STOLEN VEHICLE,1674759891000,"[-122.292239, 37.8127663]",6043970,2123364,P,05Y,CCD3,01/26/23  7:04:51 PM,1674836628000,5,1,1
1690834,LOP230126001047,455 7TH ST,7TH ST,243E,BATTERY ON CO-HABITA,1674759989000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,01/26/23  7:06:29 PM,1674759990000,3,1,1
1690836,LOP230126001048,1400 7TH AV,7TH AV,SECCK,SECURITY CHECK,1674760075000,"[-122.2516813, 37.7945765]",6055560,2116520,A,19X,CCD2,01/26/23  7:07:55 PM,1674760075000,19,3,2
1690837,LOP230126001049,889 W GRAND AV,W GRAND AV,R10851,RECOVERED STOLEN VEH,1674760146000,"[-122.278431, 37.8143515]",6047969,2123865,C,05X,CCD3,01/26/23  7:09:06 PM,1674769069000,5,1,1
1690838,LOP230126001051,19 ROSSMOOR CT,ROSSMOOR CT,415F,415 FAMILY,1674760169000,"[-122.1873555, 37.736313]",6073761,2094967,C,31Y,CCD7,01/26/23  7:09:29 PM,1674765572000,31,5,3
