OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1723317,LOP230503000991,6456 BRANN ST,BRANN ST,GAS,GAS LEAK,1683141143000,"[-122.1829449, 37.7712521]",6075265,2107664,C,29X,CCD6,05/03/23  7:12:23 PM,1683141143000,29,5,3
1723318,LOP230503001063,98TH AV&EDES AV,AV&EDES AV,929,FIRE,1683145481000,"[-122.1832456, 37.7364212]",6074950,2094985,C,31Y,CCD7,05/03/23  8:24:41 PM,1683145487000,31,5,3
1723453,LOP230503000976,455 7TH ST,7TH ST,459,BURGLARY,1683140518000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,05/03/23  7:01:58 PM,1683140728000,3,1,1
1723454,LOP230503000977,28TH ST&BROADWAY,ST&BROADWAY,597,CRUELTY TO ANIMAL,1683140519000,"[-122.2636703, 37.8163723]",6052246,2124520,C,08X,CCD3,05/03/23  7:01:59 PM,1683143233000,8,2,1
1723455,LOP230503000978,5966 CHABOLYN TER,CHABOLYN TER,MPRISK,MISSING PERSON AT RI,1683140568000,"[-122.2446419, 37.8510533]",6057977,2137043,C,12Y,CCD1,05/03/23  7:02:48 PM,1683163650000,12,2,1
1723456,LOP230503000979,8350 EDES AV,EDES AV,945A,AMBULANCE REQUESTED,1683140696000,"[-122.1951417, 37.7440735]",6071561,2097833,C,31Y,CCD7,05/03/23  7:04:56 PM,1683140696000,31,5,3
1723457,LOP230503000981,2361 E 29TH ST,E 29TH ST,945A,AMBULANCE REQUESTED,1683140747000,"[-122.225564, 37.7952939]",6063110,2116641,C,21X,CCD5,05/03/23  7:05:47 PM,1683140748000,21,3,2
1723458,LOP230503000983,8333 OAKPORT ST,OAKPORT ST,459AU,AUTO BURGLARY,1683140775000,"[-122.200014, 37.7394684]",6070122,2096182,C,31X,CCD7,05/03/23  7:06:15 PM,1683142535000,31,5,3
1723459,LOP230503000984,1681 ARROWHEAD DR,ARROWHEAD DR,415C,415 UNKNOWN,1683140786000,"[-122.1968955, 37.8395017]",6071684,2132584,C,13Z,CCD4,05/03/23  7:06:26 PM,1683158569000,13,2,1
1723460,LOP230503000985,560 59TH ST,59TH ST,415UG,DISTURBANCE-UNWANTED,1683140865000,"[-122.2636011, 37.8447917]",6052461,2134866,C,11X,CCD1,05/03/23  7:07:45 PM,1683142697000,11,2,1
1723461,LOP230503000987,7TH ST&CENTER ST,ST&CENTER ST,SECCK,SECURITY CHECK,1683140983000,"[-122.2949329, 37.8053282]",6043140,2120671,C,02Y,CCD3,05/03/23  7:09:43 PM,1683141359000,2,1,1
