OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1658146,LOP221207001071,25TH ST&WEST ST,ST&WEST ST,207,KIDNAPPING,1670448633000,"[-122.2748379, 37.8154027]",6049014,2124228,C,07X,CCD3,12/07/22  9:30:33 PM,1670455756000,7,1,1
1658147,LOP221207001087,1820 70TH AV,70TH AV,242,BATTERY,1670450636000,"[-122.1851477, 37.7631038]",6074575,2104709,C,30X,CCD6,12/07/22 10:03:56 PM,1670460026000,30,5,3
1658148,LOP221207001131,3027 CAPP ST,CAPP ST,415BF,415 BOYFRIEND,1670454058000,"[-122.2159166, 37.794086]",6065889,2116150,C,21Y,CCD5,12/07/22 11:00:58 PM,1670456278000,21,3,2
1658149,LOP221207001130,3093 BROADWAY,BROADWAY,451,ARSON,1670454048000,"[-122.2618921, 37.8193544]",6052780,2125596,C,08X,CCD3,12/07/22 11:00:48 PM,1670464400000,8,2,1
1658150,LOP221207001133,500 3RD ST,3RD ST,SECCK,SECURITY CHECK,1670454122000,"[-122.2771571, 37.7972965]",6048219,2117649,C,01X,CCD3,12/07/22 11:02:02 PM,1670455070000,1,1,1
1658151,LOP221207001132,2651 73RD AV,73RD AV,RR,REPORT REVIEW,1670454116000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,12/07/22 11:01:56 PM,1670461237000,30,5,3
1658197,LOP221207000959,5345 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1670439722000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,12/07/22  7:02:02 PM,1670439853000,27,4,3
1658198,LOP221207000961,GLEN AV&PANAMA CT,AV&PANAMA CT,CKVEH,CHECK VEHICLE,1670439747000,"[-122.2516909, 37.825357]",6055767,2127726,C,09X,CCD1,12/07/22  7:02:27 PM,1670456599000,9,2,1
1658199,LOP221207000960,9509 PEACH ST,PEACH ST,415C,415 UNKNOWN,1670439736000,"[-122.1623584, 37.7509543]",6081083,2100168,C,35X,CCD7,12/07/22  7:02:16 PM,1670443445000,35,5,3
1658200,LOP221207000962,238 13TH ST,13TH ST,WELCK,WELFARE CHECK -- CHE,1670439782000,"[-122.2665729, 37.8017186]",6051307,2119201,C,03X,CCD2,12/07/22  7:03:02 PM,1670445515000,3,1,1
1658201,LOP221207000964,2651 73RD AV,73RD AV,415C,415 UNKNOWN,1670439878000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,12/07/22  7:04:38 PM,1670451076000,30,5,3
