OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2059036,LOP240518000884,W GRAND AV&SAN PABLO AV,GRAND AV&SAN PABLO AV,929,FIRE,1716059232000,"[-122.2740099, 37.8127727]",6049235,2123266,C,05X,CCD3,05/18/24  7:07:12 PM,1716059232000,5,1,1
2059037,LOP240518000883,5809 FOOTHILL BLVD,FOOTHILL BLVD,211,ROBBERY,1716059202000,"[-122.1919542, 37.7717961]",6072665,2107909,C,29X,CCD6,05/18/24  7:06:42 PM,1716069112000,29,5,3
2059038,LOP240518000885,455 7TH ST,7TH ST,484LP,STOLEN LICENSE PLATE,1716059277000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,05/18/24  7:07:57 PM,1716063068000,3,1,1
2059039,LOP240518000886,3145 HIGH ST,HIGH ST,945A,AMBULANCE REQUESTED,1716059555000,"[-122.1992323, 37.7851506]",6070650,2112809,C,24Y,CCD4,05/18/24  7:12:35 PM,1716059556000,24,4,2
2059040,LOP240518000887,7004 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1716059557000,"[-122.1746211, 37.770412]",6077665,2107315,C,29X,CCD6,05/18/24  7:12:37 PM,1716059557000,29,5,3
2059041,LOP240518000889,455 7TH ST,7TH ST,SIDESH,SIDESHOW,1716059618000,"[-122.2743715, 37.7995112]",6049039,2118440,A,03Y,CCD3,05/18/24  7:13:38 PM,1716060131000,3,1,1
2059042,LOP240518000890,2757 PLEASANT ST,PLEASANT ST,415E,LOUD MUSIC,1716059683000,"[-122.2149119, 37.7965947]",6066196,2117058,C,21Y,CCD5,05/18/24  7:14:43 PM,1716060154000,21,3,2
2059043,LOP240518000891,2926 HIGH ST,HIGH ST,242,BATTERY,1716059685000,"[-122.2014625, 37.7838495]",6069997,2112347,C,28X,CCD4,05/18/24  7:14:45 PM,1716077349000,28,4,3
2059044,LOP240518000892,2651 73RD AV,73RD AV,SECCK,SECURITY CHECK,1716059786000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,05/18/24  7:16:26 PM,1716066677000,30,5,3
2059045,LOP240518000893,W MACARTHUR BLVD&WEST ST,MACARTHUR BLVD&WEST ST,CODE7,SUBJECT ARMED WITH W,1716059815000,"[-122.2716731, 37.8275829]",6050012,2128645,C,06X,CCD1,05/18/24  7:16:55 PM,1716062263000,6,1,1
