OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2042458,LOP240504000868,3030 WEBSTER ST,WEBSTER ST,311,NON POLICE/LAW RELAT,1714849507000,"[-122.263299, 37.8191054]",6052372,2125513,C,08X,CCD3,05/04/24  7:05:07 PM,1714849739000,8,2,1
2042459,LOP240504000871,3418 E 18TH ST,E 18TH ST,911H,911 HANG-UP,1714849772000,"[-122.2212457, 37.7811781]",6064263,2111479,C,23X,CCD5,05/04/24  7:09:32 PM,1714878681000,23,4,2
2042460,LOP240504000873,1130 3RD AV,3RD AV,OMC,OAKLAND MUNICIPLE CO,1714849830000,"[-122.2570673, 37.7960373]",6054014,2117081,C,19X,CCD2,05/04/24  7:10:30 PM,1714883409000,19,3,2
2042461,LOP240504000872,96TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,415,DISTURBING THE PEACE,1714849809000,"[-122.1597712, 37.7512819]",6081833,2100274,C,35X,CCD7,05/04/24  7:10:09 PM,1714903903000,35,5,3
2042462,LOP240504000874,40TH ST&HOWE ST,ST&HOWE ST,459AU,AUTO BURGLARY,1714849952000,"[-122.2544986, 37.8260597]",6054961,2127997,C,09X,CCD1,05/04/24  7:12:32 PM,1714849952000,9,2,1
2042463,LOP240504000875,2808 SUMMIT ST,SUMMIT ST,945A,AMBULANCE REQUESTED,1714849990000,"[-122.2648893, 37.8165271]",6051895,2124583,C,08X,CCD3,05/04/24  7:13:10 PM,1714849991000,8,2,1
2042464,LOP240504000877,954 60TH ST,60TH ST,415C,415 UNKNOWN,1714850065000,"[-122.2771496, 37.8439869]",6048544,2134647,C,10X,CCD1,05/04/24  7:14:25 PM,1714850065000,10,2,1
2042465,LOP240504000878,2353 WEBSTER ST,WEBSTER ST,911C,911 HANG UP FROM CP,1714850106000,"[-122.2651546, 37.8126858]",6051792,2123186,C,08X,CCD3,05/04/24  7:15:06 PM,1714850117000,8,2,1
2042466,LOP240504000879,1638 101ST AV,101ST AV,913A,ATTEMPT SUICIDE,1714850273000,"[-122.1661532, 37.7427702]",6079933,2097208,C,32X,CCD7,05/04/24  7:17:53 PM,1714850380000,32,5,3
2042467,LOP240504000880,35TH ST&WEST ST,ST&WEST ST,901A,VEHICLE COLLISION-PE,1714850275000,"[-122.2723755, 37.8248009]",6049790,2127636,C,06X,CCD3,05/04/24  7:17:55 PM,1714855400000,6,1,1
