OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1967380,LOP240209001051,1100 84TH AV,84TH AV,933T,ALARM-TRACKER,1707505411000,"[-122.1826784, 37.7516987]",6075214,2100544,C,33X,CCD7,02/09/24  7:03:31 PM,1707532263000,33,5,3
1967381,LOP240209001052,575 VALLE VISTA AV,VALLE VISTA AV,945A,AMBULANCE REQUESTED,1707505429000,"[-122.2466225, 37.8158459]",6057166,2124236,C,14Y,CCD2,02/09/24  7:03:49 PM,1707505429000,14,2,2
1967382,LOP240209001054,10934 MONAN ST,MONAN ST,945A,AMBULANCE REQUESTED,1707505576000,"[-122.1275687, 37.7514784]",6091143,2100182,C,35Y,CCD7,02/09/24  7:06:16 PM,1707505576000,35,5,3
1967383,LOP240209001055,99TH AV&LAWLOR ST,AV&LAWLOR ST,CKVEH,CHECK VEHICLE,1707505651000,"[-122.1551509, 37.7479299]",6083147,2099030,C,32Y,CCD7,02/09/24  7:07:31 PM,1707540017000,32,5,3
1967384,LOP240209001056,1100 84TH AV,84TH AV,933T,ALARM-TRACKER,1707505695000,"[-122.1826784, 37.7516987]",6075214,2100544,C,33X,CCD7,02/09/24  7:08:15 PM,1707506012000,33,5,3
1967385,LOP240209001057,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1707505718000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,02/09/24  7:08:38 PM,1707505729000,31,5,3
1967386,LOP240209001058,1400 HIGH ST,HIGH ST,SECCK,SECURITY CHECK,1707506074000,"[-122.2147946, 37.7723313]",6066068,2108224,C,27X,CCD5,02/09/24  7:14:34 PM,1707511926000,27,4,3
1967387,LOP240209001059,1467 70TH AV,70TH AV,968,DEAD ANIMAL PICK UP,1707506093000,"[-122.1890847, 37.7608034]",6073422,2103892,C,30X,CCD6,02/09/24  7:14:53 PM,1707548574000,30,5,3
1967388,LOP240209001061,1532 8TH AV,8TH AV,HAZ,HAZARDOUS SITUATION/,1707506185000,"[-122.2500812, 37.7943888]",6056021,2116443,C,19X,CCD2,02/09/24  7:16:25 PM,1707506989000,19,3,2
1967389,LOP240209001060,1424 JEFFERSON ST,JEFFERSON ST,415TH,415 THREATS,1707506166000,"[-122.2746211, 37.8058965]",6049011,2120766,C,04X,CCD3,02/09/24  7:16:06 PM,1707520262000,4,1,1
1967390,LOP240209001062,330 8TH ST,8TH ST,CCFILE,CHRONIC CALLER,1707506271000,"[-122.2708938, 37.7991294]",6050041,2118282,C,03X,CCD2,02/09/24  7:17:51 PM,1707506271000,3,1,1
