OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2028849,LOP240422000978,48TH AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,SECCK,SECURITY CHECK,1713812617000,"[-122.2076786, 37.772723]",6068127,2108329,C,27X,CCD4,04/22/24  7:03:37 PM,1713813661000,27,4,3
2028850,LOP240422000979,931 HAWKINS DR,HAWKINS DR,945A,AMBULANCE REQUESTED,1713812703000,"[-122.1802578, 37.7440944]",6075864,2097763,C,33X,CCD7,04/22/24  7:05:03 PM,1713812703000,33,5,3
2028851,LOP240422000980,104TH AV&GRAFFIAN ST,AV&GRAFFIAN ST,R10851,RECOVERED STOLEN VEH,1713812771000,"[-122.1693132, 37.7388553]",6078994,2095799,C,32X,CCD7,04/22/24  7:06:11 PM,1713814873000,32,5,3
2028852,LOP240422000981,3013 BROADWAY,BROADWAY,911C,911 HANG UP FROM CP,1713813045000,"[-122.2622725, 37.8187472]",6052666,2125377,C,08X,CCD3,04/22/24  7:10:45 PM,1713813046000,8,2,1
2028853,LOP240422000983,800 MAGNOLIA AV,MAGNOLIA AV,911N,POLICE RELATED MATTE,1713813058000,"[-122.2330157, 37.8235837]",6061148,2126980,C,PDT2,,04/22/24  7:10:58 PM,1713813064000,0,0,0
2028854,LOP240422000982,7000 COLISEUM WY,COLISEUM WY,911C,911 HANG UP FROM CP,1713813046000,"[-122.2054967, 37.7516921]",6068618,2100661,C,31X,CCD7,04/22/24  7:10:46 PM,1713813046000,31,5,3
2028855,LOP240422000984,610 S ELMHURST AV,S ELMHURST AV,10851,STOLEN VEHICLE,1713813132000,"[-122.1864661, 37.7375068]",6074026,2095397,C,31Y,CCD7,04/22/24  7:12:12 PM,1713815629000,31,5,3
2028856,LOP240422000986,1416 81ST AV,81ST AV,R10851,RECOVERED STOLEN VEH,1713813271000,"[-122.1799237, 37.7563993]",6076041,2102241,C,30X,CCD6,04/22/24  7:14:31 PM,1713883542000,30,5,3
2028857,LOP240422000985,8350 EDES AV,EDES AV,911N,POLICE RELATED MATTE,1713813256000,"[-122.1951417, 37.7440735]",6071561,2097833,C,31Y,CCD7,04/22/24  7:14:16 PM,1713813256000,31,5,3
2028858,LOP240422000987,73RD AV&BANCROFT AV,AV&BANCROFT AV,20002,HIT & RUN (PROPERTY,1713813273000,"[-122.1771425, 37.7657615]",6076906,2105635,C,30X,CCD6,04/22/24  7:14:33 PM,1713813273000,30,5,3
