OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1959141,LOP240202001132,5427 TELEGRAPH AV,TELEGRAPH AV,911C,911 HANG UP FROM CP,1706900741000,"[-122.2620592, 37.8396645]",6052871,2132991,C,11X,CCD1,02/02/24  7:05:41 PM,1706903323000,11,2,1
1959142,LOP240202001133,2635 SAN PABLO AV,SAN PABLO AV,SECCK,SECURITY CHECK,1706900762000,"[-122.2755711, 37.8173914]",6048816,2124956,C,07X,CCD3,02/02/24  7:06:02 PM,1706903230000,7,1,1
1959143,LOP240202001134,WB I580&WB KELLER OFFRP AV,I580&WB KELLER OFFRP AV,23103,RECKLESS DRIVING,1706900809000,"[-122.1535458, 37.7684489]",6083743,2106492,C,35X,CCD7,02/02/24  7:06:49 PM,1706905170000,35,5,3
1959144,LOP240202001135,265 LENOX AV,LENOX AV,A10851,ATTEMPTED AUTO THEFT,1706900841000,"[-122.2577766, 37.8116698]",6053916,2122776,C,14X,CCD3,02/02/24  7:07:21 PM,1706914612000,14,2,2
1959145,LOP240202001136,7101 EDGEWATER DR,EDGEWATER DR,415C,415 UNKNOWN,1706900972000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,02/02/24  7:09:32 PM,1706900972000,31,5,3
1959146,LOP240202001137,7400 MACARTHUR BLVD,MACARTHUR BLVD,SECCK,SECURITY CHECK,1706901036000,"[-122.1712668, 37.7686604]",6078623,2106660,C,30Y,CCD6,02/02/24  7:10:36 PM,1706902704000,30,5,3
1959147,LOP240202001138,18TH ST&FILBERT ST,ST&FILBERT ST,20002,HIT & RUN (PROPERTY,1706901072000,"[-122.2819525, 37.8116175]",6046933,2122889,C,05X,CCD3,02/02/24  7:11:12 PM,1706906574000,5,1,1
1959148,LOP240202001139,38TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,SECCK,SECURITY CHECK,1706901122000,"[-122.2199557, 37.7747914]",6064593,2109147,C,23X,CCD5,02/02/24  7:12:02 PM,1706901957000,23,4,2
1959149,LOP240202001141,2426 FERN ST,FERN ST,EVAL,EVALUATION,1706901348000,"[-122.2030481, 37.7787368]",6069505,2110494,C,27X,CCD4,02/02/24  7:15:48 PM,1706949787000,27,4,3
1959150,LOP240202001142,2903 MCCLURE ST,MCCLURE ST,5150,MENTALLY ILL,1706901389000,"[-122.266394, 37.8180648]",6051471,2125151,C,08X,CCD3,02/02/24  7:16:29 PM,1706901389000,8,2,1
