OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1763183,LOP230607000995,1 AIRPORT DR,AIRPORT DR,FUEL,FUEL VEHICLE,1686164541000,"[-122.2102693, 37.7166148]",6067005,2087916,C,31X,CCD7,06/07/23  7:02:21 PM,1686192383000,31,5,3
1763184,LOP230607000996,180 CALDECOTT LN,CALDECOTT LN,484LP,STOLEN LICENSE PLATE,1686164620000,"[-122.2222818, 37.8540653]",6064452,2138020,C,13Y,CCD1,06/07/23  7:03:40 PM,1686184416000,13,2,1
1763185,LOP230607000998,35TH AV&MACARTHUR BLVD,AV&MACARTHUR BLVD,243E,BATTERY ON CO-HABITA,1686164652000,"[-122.2006549, 37.7937688]",6070296,2115954,C,22Y,CCD4,06/07/23  7:04:12 PM,1686176265000,22,3,2
1763186,LOP230607001000,2101 WEBSTER ST,WEBSTER ST,911N,POLICE RELATED MATTE,1686164811000,"[-122.2659113, 37.8098535]",6051554,2122159,C,04X,CCD3,06/07/23  7:06:51 PM,1686164812000,4,1,1
1763188,LOP230607001002,1614 CAMPBELL ST,CAMPBELL ST,GAS,GAS LEAK,1686164958000,"[-122.2940176, 37.8134397]",6043461,2123619,C,05Y,CCD3,06/07/23  7:09:18 PM,1686164958000,5,1,1
1763189,LOP230607001003,1720 MACARTHUR BLVD,MACARTHUR BLVD,10851,STOLEN VEHICLE,1686165030000,"[-122.2213856, 37.8002058]",6064350,2118407,C,16Y,CCD5,06/07/23  7:10:30 PM,1686177854000,16,3,2
1763190,LOP230607001004,59TH ST&FREMONT ST,ST&FREMONT ST,933R,ALARM-RINGER,1686165139000,"[-122.2854051, 37.8421702]",6046148,2134031,C,10X,CCD1,06/07/23  7:12:19 PM,1686170811000,10,2,1
1763191,LOP230607001006,10700 MACARTHUR BLVD,MACARTHUR BLVD,945A,AMBULANCE REQUESTED,1686165198000,"[-122.1516479, 37.7423811]",6084124,2096992,C,32Y,CCD7,06/07/23  7:13:18 PM,1686165198000,32,5,3
1763192,LOP230607001005,1601 6TH AV,6TH AV,911N,POLICE RELATED MATTE,1686165142000,"[-122.251198, 37.7963938]",6055712,2117179,C,17X,CCD2,06/07/23  7:12:22 PM,1686165142000,17,3,2
1763193,LOP230607001007,51ST ST&SHATTUCK AV,ST&SHATTUCK AV,459AU,AUTO BURGLARY,1686165339000,"[-122.2641874, 37.8378363]",6052244,2132337,C,12X,CCD1,06/07/23  7:15:39 PM,1686165339000,12,2,1
