OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1987658,LOP240226001105,275 W MACARTHUR BLVD,W MACARTHUR BLVD,211,ROBBERY,1708974208000,"[-122.25802, 37.8241422]",6053931,2127318,C,04X,CCD3,02/26/24  7:03:28 PM,1708988506000,4,1,1
1987659,LOP240226001106,6450 CAMDEN ST,CAMDEN ST,911N,POLICE RELATED MATTE,1708974243000,"[-122.1815692, 37.7717798]",6075666,2107849,C,29X,CCD6,02/26/24  7:04:03 PM,1708974269000,29,5,3
1987660,LOP240226001108,3065 E 15TH ST,E 15TH ST,10851,STOLEN VEHICLE,1708974515000,"[-122.2266978, 37.7791536]",6062674,2110771,C,20X,CCD5,02/26/24  7:08:35 PM,1708976905000,20,3,2
1987661,LOP240226001109,3106 MONTICELLO AV,MONTICELLO AV,INFO,BEAT INFORMATION,1708974577000,"[-122.1945599, 37.7818119]",6071978,2111569,C,28X,CCD6,02/26/24  7:09:37 PM,1708974577000,28,4,3
1987662,LOP240226001110,1164 98TH AV,98TH AV,602L,TRESPASS:,1708974593000,"[-122.1744748, 37.7424298]",6077525,2097127,P,32X,CCD7,02/26/24  7:09:53 PM,1708974593000,32,5,3
1987663,LOP240226001111,E 15TH ST&4TH AV,15TH ST&4TH AV,976,CAR STOP,1708974628000,"[-122.2537565, 37.7971414]",6054978,2117465,C,19X,CCD2,02/26/24  7:10:28 PM,1708976353000,19,3,2
1987664,LOP240226001112,1029 73RD AV,73RD AV,415C,415 UNKNOWN,1708974643000,"[-122.1920918, 37.7561181]",6072522,2102202,C,26Y,CCD7,02/26/24  7:10:43 PM,1709018015000,26,4,3
1987665,LOP240226001113,9TH ST&PINE ST,ST&PINE ST,955F,INJURIED ANIMAL,1708974649000,"[-122.3020833, 37.8102348]",6041109,2122497,C,02Y,CCD3,02/26/24  7:10:49 PM,1709023507000,2,1,1
1987666,LOP240226001116,1096 66TH ST,66TH ST,459,BURGLARY,1708974787000,"[-122.2853702, 37.8489224]",6046205,2136489,C,10X,CCD1,02/26/24  7:13:07 PM,1708980788000,10,2,1
1987667,LOP240226001115,8517 EARHART DR,EARHART DR,933R,ALARM-RINGER,1708974767000,"[-122.2108527, 37.7305437]",6066929,2092990,C,31X,CCD7,02/26/24  7:12:47 PM,1708974778000,31,5,3
1987668,LOP240226001118,E 15TH ST&4TH AV,15TH ST&4TH AV,459AU,AUTO BURGLARY,1708974934000,"[-122.2537565, 37.7971414]",6054978,2117465,C,19X,CCD2,02/26/24  7:15:34 PM,1708976310000,19,3,2
