OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1762068,LOP230606001029,98TH AV&EMPIRE RD,AV&EMPIRE RD,211,ROBBERY,1686078143000,"[-122.1916281, 37.730434]",6072487,2092849,C,31Y,CCD7,06/06/23  7:02:23 PM,1686078143000,31,5,3
1762069,LOP230606001030,10980 INTERNATIONAL BLVD,INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1686078187000,"[-122.164395, 37.7362412]",6080399,2094822,C,32X,CCD7,06/06/23  7:03:07 PM,1686097397000,32,5,3
1762070,LOP230606001032,2930 ADELINE ST,ADELINE ST,918,PERSON SCREAMING,1686078250000,"[-122.2817925, 37.8213985]",6047047,2126449,P,07X,CCD3,06/06/23  7:04:10 PM,1686085898000,7,1,1
1762071,LOP230606001033,3709 E 12TH ST,E 12TH ST,911H,911 HANG-UP,1686078254000,"[-122.2216751, 37.7740246]",6064091,2108877,C,23X,CCD5,06/06/23  7:04:14 PM,1686095556000,23,4,2
1762072,LOP230606001034,3573 LAKESHORE AV,LAKESHORE AV,10851,STOLEN VEHICLE,1686078350000,"[-122.2414184, 37.8124481]",6058646,2122971,C,14Y,CCD2,06/06/23  7:05:50 PM,1686096774000,14,2,2
1762073,LOP230606001035,1428 35TH AV,35TH AV,415N,DISTURBANCE-NEIGHBOR,1686078500000,"[-122.2225998, 37.7767442]",6063842,2109872,C,23X,CCD5,06/06/23  7:08:20 PM,1686092198000,23,4,2
1762074,LOP230606001036,1428 35TH AV,35TH AV,BCAST,BROADCAST,1686078534000,"[-122.2225998, 37.7767442]",6063842,2109872,C,23X,CCD5,06/06/23  7:08:54 PM,1686085366000,23,4,2
1762075,LOP230606001038,1506 35TH AV,35TH AV,646_9,STALKING,1686078755000,"[-122.2218862, 37.7779083]",6064056,2110292,P,23X,CCD5,06/06/23  7:12:35 PM,1686078755000,23,4,2
1762076,LOP230606001037,2001 BROADWAY,BROADWAY,487,GRAND THEFT,1686078727000,"[-122.2682995, 37.8090954]",6050859,2121896,C,04X,CCD3,06/06/23  7:12:07 PM,1686079467000,4,1,1
1762077,LOP230606001039,105TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,211,ROBBERY,1686078883000,"[-122.1667564, 37.7392843]",6079736,2095942,C,32X,CCD7,06/06/23  7:14:43 PM,1686102237000,32,5,3
1762078,LOP230606001041,2651 73RD AV,73RD AV,5150,MENTALLY ILL,1686078957000,"[-122.1745692, 37.7676467]",6077662,2106308,C,30Y,CCD6,06/06/23  7:15:57 PM,1686078957000,30,5,3
