OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1782930,LOP230623000953,3917 OPAL ST,OPAL ST,MPRISK,MISSING PERSON AT RI,1687547113000,"[-122.2590519, 37.8274999]",6053656,2128546,C,08X,CCD1,06/23/23  7:05:13 PM,1687561483000,8,2,1
1782931,LOP230623000954,1944 16TH AV,16TH AV,945A,AMBULANCE REQUESTED,1687547307000,"[-122.2406311, 37.7920126]",6058735,2115527,C,18X,CCD2,06/23/23  7:08:27 PM,1687547307000,18,3,2
1782932,LOP230623000955,E 19TH ST&24TH AV,19TH ST&24TH AV,20002,HIT & RUN (PROPERTY,1687547310000,"[-122.2311961, 37.7858063]",6061419,2113217,C,21X,CCD5,06/23/23  7:08:30 PM,1687588800000,21,3,2
1782933,LOP230623000957,E 19TH ST&24TH AV,19TH ST&24TH AV,HAZ,HAZARDOUS SITUATION/,1687547419000,"[-122.2311961, 37.7858063]",6061419,2113217,A,21X,CCD5,06/23/23  7:10:19 PM,1687548124000,21,3,2
1782934,LOP230623000958,5TH AV&NB I880,AV&NB I880,STALL,STALLED VEH,1687547530000,"[-122.2599466, 37.7906051]",6053145,2115119,C,19X,CCD2,06/23/23  7:12:10 PM,1687547530000,19,3,2
1782935,LOP230623000961,5301 E 12TH ST,E 12TH ST,415,DISTURBING THE PEACE,1687547629000,"[-122.2084444, 37.7659987]",6067861,2105885,C,26X,CCD5,06/23/23  7:13:49 PM,1687558618000,26,4,3
1782936,LOP230623000962,9TH ST&FRANKLIN ST,ST&FRANKLIN ST,SECCK,SECURITY CHECK,1687547640000,"[-122.2721256, 37.8004102]",6049694,2118755,C,03X,CCD2,06/23/23  7:14:00 PM,1687555353000,3,1,1
1782937,LOP230623000963,1600 64TH AV,64TH AV,242,BATTERY,1687547799000,"[-122.1950716, 37.7634422]",6071709,2104884,C,27Y,CCD6,06/23/23  7:16:39 PM,1687559968000,27,4,3
1782938,LOP230623000964,275 W MACARTHUR BLVD,W MACARTHUR BLVD,911C,911 HANG UP FROM CP,1687547916000,"[-122.25802, 37.8241422]",6053931,2127318,C,09X,CCD3,06/23/23  7:18:36 PM,1687547916000,9,2,1
1782939,LOP230623000967,380 W MACARTHUR BLVD,W MACARTHUR BLVD,415C,415 UNKNOWN,1687548099000,"[-122.2611093, 37.8251811]",6053046,2127713,C,08X,CCD3,06/23/23  7:21:39 PM,1687548099000,8,2,1
