OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1748617,LOP230525000970,9867 STANLEY AV,STANLEY AV,484LP,STOLEN LICENSE PLATE,1685041408000,"[-122.1520059, 37.7500808]",6084070,2099797,P,32Y,CCD7,05/25/23  7:03:28 PM,1685041409000,32,5,3
1748891,LOP230525000971,5859 FOOTHILL BLVD,FOOTHILL BLVD,415,DISTURBING THE PEACE,1685041643000,"[-122.19112, 37.771635]",6072905,2107846,C,29X,CCD6,05/25/23  7:07:23 PM,1685055810000,29,5,3
1748892,LOP230525000972,82ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1685041659000,"[-122.1795951, 37.7556349]",6076131,2101961,C,34X,CCD7,05/25/23  7:07:39 PM,1685066831000,34,5,3
1748893,LOP230525000973,285 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1685041768000,"[-122.1984661, 37.7331868]",6070528,2093887,C,31X,CCD7,05/25/23  7:09:28 PM,1685045562000,31,5,3
1748894,LOP230525000974,1536 80TH AV,80TH AV,SECCK,SECURITY CHECK,1685041787000,"[-122.1797095, 37.7576357]",6076111,2102690,C,30X,CCD6,05/25/23  7:09:47 PM,1685041991000,30,5,3
1748895,LOP230525000975,1536 80TH AV,80TH AV,415GF,GIRLFRIEND CREATING,1685041850000,"[-122.1797095, 37.7576357]",6076111,2102690,C,30X,CCD6,05/25/23  7:10:50 PM,1685054613000,30,5,3
1748896,LOP230525000977,14TH AV&E 21ST ST,AV&E 21ST ST,945,AMBULANCE FOLLOW UP,1685041854000,"[-122.2401014, 37.7937838]",6058900,2116169,C,18X,CCD2,05/25/23  7:10:54 PM,1685042816000,18,3,2
1748897,LOP230525000976,2801 RAWSON ST,RAWSON ST,FNDPRO,FOUND PROPERTY,1685041852000,"[-122.1956045, 37.7783002]",6071653,2110296,C,28X,CCD6,05/25/23  7:10:52 PM,1685075806000,28,4,3
1748898,LOP230525000979,3200 13TH AV,13TH AV,SURV,UNITS ON SURVEILLANC,1685041885000,"[-122.233737, 37.8005029]",6060784,2118581,C,17Y,CCD2,05/25/23  7:11:25 PM,1685045824000,17,3,2
1748899,LOP230525000978,1701 FRANKLIN ST,FRANKLIN ST,602L,TRESPASS:,1685041874000,"[-122.268574, 37.8062318]",6050760,2120855,C,04X,CCD3,05/25/23  7:11:14 PM,1685055328000,4,1,1
