OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1915390,LOP231227001043,6873 HAWLEY ST,HAWLEY ST,415GF,GIRLFRIEND CREATING,1703703840000,"[-122.1962114, 37.7565341]",6071334,2102375,C,26Y,CCD7,12/27/23  7:04:00 PM,1703712605000,26,4,3
1915391,LOP231227001044,376 CAVOUR ST,CAVOUR ST,912,SUSPICIOUS PERSON,1703703887000,"[-122.2552333, 37.8369206]",6054823,2131955,C,12Y,CCD1,12/27/23  7:04:47 PM,1703717945000,12,2,1
1915392,LOP231227001045,26TH ST&VALDEZ ST,ST&VALDEZ ST,459AU,AUTO BURGLARY,1703703912000,"[-122.2633557, 37.8146438]",6052325,2123889,C,08X,CCD3,12/27/23  7:05:12 PM,1703703912000,8,2,1
1915393,LOP231227001047,2112 FRUITVALE AV,FRUITVALE AV,911C,911 HANG UP FROM CP,1703703950000,"[-122.2224383, 37.7844046]",6063940,2112660,C,21Y,CCD5,12/27/23  7:05:50 PM,1703703950000,21,3,2
1915394,LOP231227001049,38TH AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,912,SUSPICIOUS PERSON,1703704010000,"[-122.2199557, 37.7747914]",6064593,2109147,C,23X,CCD5,12/27/23  7:06:50 PM,1703731588000,23,4,2
1915395,LOP231227001048,2353 WEBSTER ST,WEBSTER ST,911C,911 HANG UP FROM CP,1703704000000,"[-122.2651546, 37.8126858]",6051792,2123186,C,08X,CCD3,12/27/23  7:06:40 PM,1703704000000,8,2,1
1915396,LOP231227001051,10921 BREED AV,BREED AV,911C,911 HANG UP FROM CP,1703704089000,"[-122.1607625, 37.7380587]",6081461,2095465,C,32X,CCD7,12/27/23  7:08:09 PM,1703704089000,32,5,3
1915397,LOP231227001050,2600 68TH AV,68TH AV,415BF,415 BOYFRIEND,1703704088000,"[-122.183339, 37.7666566]",6075121,2105993,C,30X,CCD6,12/27/23  7:08:08 PM,1703714045000,30,5,3
1915398,LOP231227001052,486 49TH ST,49TH ST,20002,HIT & RUN (PROPERTY,1703704116000,"[-122.2622484, 37.8359672]",6052791,2131646,C,12X,CCD1,12/27/23  7:08:36 PM,1703708562000,12,2,1
1915399,LOP231227001053,2450 VALDEZ ST,VALDEZ ST,459AU,AUTO BURGLARY,1703704126000,"[-122.2635732, 37.8138879]",6052257,2123615,C,08X,CCD3,12/27/23  7:08:46 PM,1703704126000,8,2,1
