OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1685123,LOP230121000960,1801 70TH AV,70TH AV,911C,911 HANG UP FROM CP,1674334505000,"[-122.1854168, 37.7630698]",6074497,2104698,C,30X,CCD6,01/21/23  8:55:05 PM,1674340780000,30,5,3
1685124,LOP230121000959,6450 CAMDEN ST,CAMDEN ST,415C,415 UNKNOWN,1674334484000,"[-122.1815692, 37.7717798]",6075666,2107849,C,29X,CCD6,01/21/23  8:54:44 PM,1674334484000,29,5,3
1685217,LOP230121000834,1200 16TH AV,16TH AV,976,CAR STOP,1674327753000,"[-122.2449003, 37.7875079]",6057471,2113910,C,19X,CCD2,01/21/23  7:02:33 PM,1674328320000,19,3,2
1685218,LOP230121000835,4148 OPAL ST,OPAL ST,415GS,415 GUNSHOTS,1674327764000,"[-122.2582396, 37.8300473]",6053908,2129469,C,12X,CCD1,01/21/23  7:02:44 PM,1674329028000,12,2,1
1685219,LOP230121000836,1905 5TH AV,5TH AV,10851,STOLEN VEHICLE,1674327770000,"[-122.2492132, 37.7991261]",6056304,2118163,C,17X,CCD2,01/21/23  7:02:50 PM,1674327770000,17,3,2
1685220,LOP230121000837,1809 73RD AV,73RD AV,242,BATTERY,1674327850000,"[-122.1837212, 37.7615338]",6074977,2104130,C,30X,CCD6,01/21/23  7:04:10 PM,1674330778000,30,5,3
1685221,LOP230121000838,1905 5TH AV,5TH AV,10851,STOLEN VEHICLE,1674327925000,"[-122.2492132, 37.7991261]",6056304,2118163,C,17X,CCD2,01/21/23  7:05:25 PM,1674328090000,17,3,2
1685222,LOP230121000839,1643 101ST AV,101ST AV,945A,AMBULANCE REQUESTED,1674327936000,"[-122.1661454, 37.7428857]",6079936,2097250,C,32X,CCD7,01/21/23  7:05:36 PM,1674327936000,32,5,3
1685223,LOP230121000840,EDGEWATER DR&HEGENBERGER RD,DR&HEGENBERGER RD,911N,POLICE RELATED MATTE,1674327972000,"[-122.1968765, 37.7368822]",6071012,2095224,C,31X,CCD7,01/21/23  7:06:12 PM,1674327973000,31,5,3
1685224,LOP230121000841,3434 HIGH ST,HIGH ST,211,ROBBERY,1674328012000,"[-122.1966226, 37.7863556]",6071412,2113234,C,28X,CCD4,01/21/23  7:06:52 PM,1674331702000,28,4,3
1685225,LOP230121000844,7004 MACARTHUR BLVD,MACARTHUR BLVD,911C,911 HANG UP FROM CP,1674328087000,"[-122.1746211, 37.770412]",6077665,2107315,C,29X,CCD6,01/21/23  7:08:07 PM,1674328090000,29,5,3
