OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1675813,LOP230112001071,EXCELSIOR AV&PARK BLVD,AV&PARK BLVD,901,VEHICLE COLLISION/PR,1673550152000,"[-122.2323621, 37.8050772]",6061212,2120239,C,16Y,CCD5,01/12/23  7:02:32 PM,1673550162000,16,3,2
1675814,LOP230112001072,224 INVERNESS CT,INVERNESS CT,459,BURGLARY,1673550241000,"[-122.1322686, 37.7603925]",6089841,2103451,C,35Y,CCD7,01/12/23  7:04:01 PM,1673570037000,35,5,3
1675815,LOP230112001073,3232 FOOTHILL BLVD,FOOTHILL BLVD,911C,911 HANG UP FROM CP,1673550286000,"[-122.2220449, 37.7835561]",6064048,2112349,C,21Y,CCD5,01/12/23  7:04:46 PM,1673557390000,21,3,2
1675816,LOP230112001074,99 LAKE MERRITT BLVD,LAKE MERRITT BLVD,929,FIRE,1673550449000,"[-122.2620249, 37.79971]",6052607,2118445,C,03X,CCD2,01/12/23  7:07:29 PM,1673550449000,3,1,1
1675817,LOP230112001075,317 BROADWAY,BROADWAY,415,DISTURBING THE PEACE,1673550464000,"[-122.2759085, 37.7969033]",6048577,2117499,C,01X,CCD3,01/12/23  7:07:44 PM,1673573902000,1,1,1
1675818,LOP230112001077,695 33RD ST,33RD ST,211,ROBBERY,1673550517000,"[-122.2710053, 37.8228163]",6050172,2126906,C,06X,CCD3,01/12/23  7:08:37 PM,1673556745000,6,1,1
1675819,LOP230112001078,52ND ST&MARTIN LUTHER KING JR WY,ST&MARTIN LUTHER KING JR WY,901,VEHICLE COLLISION/PR,1673550627000,"[-122.2686917, 37.8371865]",6050939,2132125,C,10Y,CCD1,01/12/23  7:10:27 PM,1673550627000,10,2,1
1675820,LOP230112001080,1955 SAN PABLO AV,SAN PABLO AV,415N,DISTURBANCE-NEIGHBOR,1673550733000,"[-122.2730435, 37.809568]",6049492,2122094,C,04X,CCD3,01/12/23  7:12:13 PM,1673575596000,4,1,1
1675821,LOP230112001079,2743 SAN PABLO AV,SAN PABLO AV,911C,911 HANG UP FROM CP,1673550719000,"[-122.2757662, 37.8180229]",6048764,2125187,C,07X,CCD3,01/12/23  7:11:59 PM,1673550719000,7,1,1
1675822,LOP230112001081,4868 CALAVARAS AV,CALAVARAS AV,R10851,RECOVERED STOLEN VEH,1673550832000,"[-122.1842268, 37.7844458]",6074981,2112474,C,25X,CCD4,01/12/23  7:13:52 PM,1673556501000,25,4,2
