OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2033698,,,,,,,,,,,,,,,,,
2054329,LOP240514001009,1806 41ST AV,41ST AV,484LP,STOLEN LICENSE PLATE,1715713414000,"[-122.214547, 37.7758453]",6066163,2109502,C,23X,CCD5,05/14/24  7:03:34 PM,1715715724000,23,4,2
2054330,LOP240514001010,1300 99TH AV,99TH AV,415SS,415 SHOT SPOTTER GUN,1715713416000,"[-122.1712047, 37.7429844]",6078474,2097312,C,32X,CCD7,05/14/24  7:03:36 PM,1715716002000,32,5,3
2054331,LOP240514001012,ASTER AV&NEY AV,AV&NEY AV,415N,DISTURBANCE-NEIGHBOR,1715713585000,"[-122.1574242, 37.762379]",6082583,2104302,C,35X,CCD7,05/14/24  7:06:25 PM,1715748787000,35,5,3
2054332,LOP240514001013,MASTERSON ST&MAYBELLE AV,ST&MAYBELLE AV,ASSIST,ASSIST,1715713607000,"[-122.1951406, 37.7889067]",6071857,2114155,C,25X,CCD4,05/14/24  7:06:47 PM,1715747790000,25,4,2
2054333,LOP240514001015,PIERSON ST&REDDING ST,ST&REDDING ST,SURV,UNITS ON SURVEILLANC,1715713707000,"[-122.1895519, 37.7828698]",6073432,2111928,C,28X,CCD6,05/14/24  7:08:27 PM,1715717360000,28,4,3
2054334,LOP240514001014,47TH ST&TELEGRAPH AV,ST&TELEGRAPH AV,HAZ,HAZARDOUS SITUATION/,1715713689000,"[-122.2630757, 37.8343425]",6052541,2131059,C,12X,CCD1,05/14/24  7:08:09 PM,1715714914000,12,2,1
2054335,LOP240514001016,100 HEGENBERGER RD,HEGENBERGER RD,459AU,AUTO BURGLARY,1715713791000,"[-122.2001386, 37.7296467]",6070021,2092607,C,31Y,CCD7,05/14/24  7:09:51 PM,1715719589000,31,5,3
2054336,LOP240514001018,10600 MACARTHUR BLVD,MACARTHUR BLVD,975,STAND BY AND PRESERV,1715713840000,"[-122.1524186, 37.7429746]",6083905,2097212,C,32Y,CCD7,05/14/24  7:10:40 PM,1715714055000,32,5,3
2054337,LOP240514001017,2701 HIGH ST,HIGH ST,911C,911 HANG UP FROM CP,1715713800000,"[-122.2033673, 37.7829979]",6069441,2112047,C,24Y,CCD4,05/14/24  7:10:00 PM,1715713800000,24,4,2
2054338,LOP240514001019,NB HEGENBERGER ONRP AV&NB I880,HEGENBERGER ONRP AV&NB I880,901,VEHICLE COLLISION/PR,1715713842000,"[-122.198809, 37.7434961]",6070497,2097642,C,31X,CCD7,05/14/24  7:10:42 PM,1715713849000,31,5,3
