OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
1925702,LOP240105001002,750 WARFIELD AV,WARFIELD AV,911H,911 HANG-UP,1704481527000,"[-122.2452599, 37.8125287]",6057537,2123021,C,14Y,CCD2,01/05/24  7:05:27 PM,1704482830000,14,2,2
1925703,LOP240105001005,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,911C,911 HANG UP FROM CP,1704481603000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,01/05/24  7:06:43 PM,1704481609000,26,4,3
1925704,LOP240105001003,1660 CHANDLER ST,CHANDLER ST,911C,911 HANG UP FROM CP,1704481576000,"[-122.1627013, 37.7382978]",6080902,2095562,C,32X,CCD7,01/05/24  7:06:16 PM,1704481588000,32,5,3
1925705,LOP240105001006,583 5TH AV,5TH AV,945A,AMBULANCE REQUESTED,1704481698000,"[-122.2588709, 37.7922418]",6053467,2115709,C,19X,CCD2,01/05/24  7:08:18 PM,1704481705000,19,3,2
1925706,LOP240105001007,61ST AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,946,TOW REQUESTED,1704481699000,"[-122.1983667, 37.7645539]",6070764,2105306,P,27Y,CCD6,01/05/24  7:08:19 PM,1704481746000,27,4,3
1925707,LOP240105001009,1230 38TH AV,38TH AV,415LT,DISTURBANCE-LANDLORD,1704481813000,"[-122.2207437, 37.7738542]",6064359,2108810,C,23X,CCD5,01/05/24  7:10:13 PM,1704499733000,23,4,2
1925708,LOP240105001010,6900 HAMILTON ST,HAMILTON ST,SECCK,SECURITY CHECK,1704481929000,"[-122.1929479, 37.7589186]",6072293,2103226,C,26Y,CCD7,01/05/24  7:12:09 PM,1704484222000,26,4,3
1925709,LOP240105001011,GLEN PARK RD&PARK BLVD,PARK RD&PARK BLVD,459AU,AUTO BURGLARY,1704481994000,"[-122.2247595, 37.8062599]",6063416,2120629,C,16Y,CCD5,01/05/24  7:13:14 PM,1704481998000,16,3,2
1925711,LOP240105001013,315 15TH ST,15TH ST,911C,911 HANG UP FROM CP,1704482124000,"[-122.267399, 37.8039943]",6051084,2120034,C,04X,CCD3,01/05/24  7:15:24 PM,1704482124000,4,1,1
1925712,LOP240105001012,750 WARFIELD AV,WARFIELD AV,970B,AUTO BLOCKING DRIVEW,1704482082000,"[-122.2452599, 37.8125287]",6057537,2123021,C,14Y,CCD2,01/05/24  7:14:42 PM,1704511301000,14,2,2
