OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1704777,LOP230206001069,1930 WEBSTER ST,WEBSTER ST,945A,AMBULANCE REQUESTED,1675710128000,"[-122.2662898, 37.8072824]",6051427,2121225,C,04X,CCD3,02/06/23  7:02:08 PM,1675710128000,4,1,1
1704778,LOP230206001070,2121 PERALTA ST,PERALTA ST,484LP,STOLEN LICENSE PLATE,1675710435000,"[-122.2903089, 37.8157183]",6044548,2124428,C,05Y,CCD3,02/06/23  7:07:15 PM,1675710436000,5,1,1
1704779,LOP230206001071,700 INTERNATIONAL BLD,INTERNATIONAL BLD,SECCK,SECURITY CHECK,1675710500000,"[-122.2433343, 37.7892066]",6057935,2114520,C,19X,CCD2,02/06/23  7:08:20 PM,1675718493000,19,3,2
1704780,LOP230206001072,455 7TH ST,7TH ST,10851,STOLEN VEHICLE,1675710676000,"[-122.2743715, 37.7995112]",6049039,2118440,C,03Y,CCD3,02/06/23  7:11:16 PM,1675722207000,3,1,1
1704781,LOP230206001073,866 WOOD ST,WOOD ST,415F,415 FAMILY,1675710800000,"[-122.3011302, 37.8090545]",6041376,2122062,C,02Y,CCD3,02/06/23  7:13:20 PM,1675724570000,2,1,1
1704782,LOP230206001074,13TH ST&JACKSON ST,ST&JACKSON ST,912,SUSPICIOUS PERSON,1675710866000,"[-122.2656802, 37.8013034]",6051562,2119045,C,03X,CCD2,02/06/23  7:14:26 PM,1675714794000,3,1,1
1704783,LOP230206001075,GRAND AV&MANDANA BLVD,AV&MANDANA BLVD,SECCK,SECURITY CHECK,1675710972000,"[-122.2462424, 37.8142584]",6057265,2123656,A,14Y,CCD2,02/06/23  7:16:12 PM,1675722977000,14,2,2
1704784,LOP230206001076,1733 JEFFERSON ST,JEFFERSON ST,933R,ALARM-RINGER,1675711371000,"[-122.2735564, 37.807849]",6049332,2121471,C,04X,CCD3,02/06/23  7:22:51 PM,1675711374000,4,1,1
1704785,LOP230206001077,5345 FOOTHILL BLVD,FOOTHILL BLVD,MSDIAL,MISDIAL,1675711379000,"[-122.1998063, 37.7725758]",6070401,2108234,C,27X,CCD4,02/06/23  7:22:59 PM,1675711379000,27,4,3
1704786,LOP230206001078,911 39TH AV,39TH AV,AOA,ASSIST OUTSIDE AGENC,1675711400000,"[-122.2212607, 37.7715256]",6064194,2107965,C,23X,CCD5,02/06/23  7:23:20 PM,1675713027000,23,4,2
1704787,LOP230206001079,7314 HOLLY ST,HOLLY ST,970B,AUTO BLOCKING DRIVEW,1675711505000,"[-122.1823994, 37.7621405]",6075363,2104344,C,30X,CCD6,02/06/23  7:25:05 PM,1675774027000,30,5,3
