OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2005979,LOP240329000893,1615 MACARTHUR BLVD,MACARTHUR BLVD,415CU,DISTURBANCE-CUSTOMER,1711739041000,"[-122.2235975, 37.8005004]",6063713,2118526,P,16Y,CCD5,03/29/24  7:04:01 PM,1711739041000,16,3,2
2005980,LOP240329000894,1143 E 12TH ST,E 12TH ST,911C,911 HANG UP FROM CP,1711739186000,"[-122.2495179, 37.7903154]",6056156,2114957,C,19X,CCD2,03/29/24  7:06:26 PM,1711739186000,19,3,2
2005981,LOP240329000896,2201 VALLEY ST,VALLEY ST,10851,STOLEN VEHICLE,1711739247000,"[-122.2680846, 37.811123]",6050935,2122633,A,04X,CCD3,03/29/24  7:07:27 PM,1711739248000,4,1,1
2005982,LOP240329000897,3401 E 12TH ST,E 12TH ST,415TH,415 THREATS,1711739291000,"[-122.2240621, 37.7759317]",6063414,2109584,C,23X,CCD5,03/29/24  7:08:11 PM,1711739291000,23,4,2
2005983,LOP240329000898,311 9TH AV,9TH AV,ASSIST,ASSIST,1711739309000,"[-122.2558879, 37.7883199]",6054302,2114265,A,19X,CCD2,03/29/24  7:08:29 PM,1711739848000,19,3,2
2005984,LOP240329000899,73RD AV&FOOTHILL BLVD,AV&FOOTHILL BLVD,943,FIGHT,1711739370000,"[-122.1720244, 37.7691139]",6078407,2106829,A,30Y,CCD6,03/29/24  7:09:30 PM,1711739633000,30,5,3
2005985,LOP240329000901,7101 EDGEWATER DR,EDGEWATER DR,484,THEFT,1711739630000,"[-122.2094674, 37.7488054]",6067451,2099631,C,31X,CCD7,03/29/24  7:13:50 PM,1711739630000,31,5,3
2005986,LOP240329000902,1701 E 19TH ST,E 19TH ST,415SS,415 SHOT SPOTTER GUN,1711739633000,"[-122.2399947, 37.7910001]",6058912,2115155,A,18X,CCD2,03/29/24  7:13:53 PM,1711740488000,18,3,2
2005987,LOP240329000903,9624 DUNBAR DR,DUNBAR DR,933R,ALARM-RINGER,1711739708000,"[-122.1789828, 37.7412449]",6076214,2096719,P,33X,CCD7,03/29/24  7:15:08 PM,1711739746000,33,5,3
2005988,LOP240329000904,72ND AV&INTERNATIONAL BLVD,AV&INTERNATIONAL BLVD,R10851,RECOVERED STOLEN VEH,1711739723000,"[-122.1882163, 37.7597391]",6073666,2103500,P,30X,CCD7,03/29/24  7:15:23 PM,1711739723000,30,5,3
