OBJECTID,I_EVENTNUMBER,LOCATION,STREET,CALL_ID,CALL_DESC,CALL_DATE,COORDS,I_MAPX,I_MAPY,I_STATUSID,ILO_BEAT,I_REPORTINGDISTRICT,CALL_DATE_STR,TIMEUPDATE,POL_BEAT,POL_DIST,POL_SECT
709572,,,,,,,,,,,,,,,,,
1317192,,,,,,,,,,,,,,,,,
1329386,,,,,,,,,,,,,,,,,
1528376,,,,,,,,,,,,,,,,,
1763066,,,,,,,,,,,,,,,,,
1767426,,,,,,,,,,,,,,,,,
2018836,LOP240414000932,52ND ST&TELEGRAPH AV,ST&TELEGRAPH AV,901A,VEHICLE COLLISION-PE,1713121412000,"[-122.2622101, 37.8380004]",6052816,2132386,C,11X,CCD1,04/14/24  7:03:32 PM,1713121449000,11,2,1
2018837,LOP240414000933,110 41ST ST,41ST ST,945A,AMBULANCE REQUESTED,1713121504000,"[-122.2512411, 37.8261081]",6055902,2127997,C,09X,CCD1,04/14/24  7:05:04 PM,1713121511000,9,2,1
2018838,LOP240414000934,516 52ND ST,52ND ST,415C,415 UNKNOWN,1713121562000,"[-122.2629889, 37.8379778]",6052591,2132382,C,11X,CCD1,04/14/24  7:06:02 PM,1713121756000,11,2,1
2018839,LOP240414000935,2350 26TH AV,26TH AV,945A,AMBULANCE REQUESTED,1713121620000,"[-122.2257497, 37.7879435]",6063007,2113966,C,21X,CCD5,04/14/24  7:07:00 PM,1713121634000,21,3,2
2018841,LOP240414000936,2227 SAN PABLO AV,SAN PABLO AV,911N,POLICE RELATED MATTE,1713121677000,"[-122.2740864, 37.8127853]",6049213,2123271,C,07X,CCD3,04/14/24  7:07:57 PM,1713121677000,7,1,1
2018842,LOP240414000938,1045 DERBY AV,DERBY AV,933R,ALARM-RINGER,1713121744000,"[-122.2288442, 37.7766583]",6062037,2109874,C,20X,CCD5,04/14/24  7:09:04 PM,1713197236000,20,3,2
2018843,LOP240414000937,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1713121704000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,04/14/24  7:08:24 PM,1713121817000,26,4,3
2018844,LOP240414000940,2641 74TH AV,74TH AV,415N,DISTURBANCE-NEIGHBOR,1713121766000,"[-122.1741645, 37.7668861]",6077774,2106029,C,30Y,CCD6,04/14/24  7:09:26 PM,1713122374000,30,5,3
2018845,LOP240414000939,7515 INTERNATIONAL BLVD,INTERNATIONAL BLVD,242,BATTERY,1713121765000,"[-122.1854727, 37.7583665]",6074450,2102986,C,26Y,CCD7,04/14/24  7:09:25 PM,1713125291000,26,4,3
2018846,LOP240414000942,900 FALLON ST,FALLON ST,243E,BATTERY ON CO-HABITA,1713121948000,"[-122.2637852, 37.7971621]",6052081,2117527,A,03X,CCD2,04/14/24  7:12:28 PM,1713122048000,3,1,1
